family,arm,label,rpm,level_mps2,bandwidth_hz,hull_rms_mps2,recorded_rms_mps2,firing_hz,blade_hz,vre_offset_mps2,spectrum,hs_m,input,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,disp_x_mean_m,disp_y_mean_m,disp_z_mean_m,roll_mean_deg,pitch_mean_deg,yaw_mean_deg,disp_z_ref_rms_m,disp_z_pct_refrms,disp_z_pct_hs,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4
OU-II,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0161313936,0.0614421107,0.0646184236,0.090613991,2.66223168,0.958820522,20.8837833,0.46145758,0.0017378052,0.00755666429,-0.0522418581,-0.0602491945,2.65908265,0.911038935,-18.195961,0.0499124601,129.463516,23.9327488,1.51537442,0.0870859772,0.0314226337
OU-II,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5.46404314,5.52456951,1.83932412,7.98497009,8.82705879,2.02285457,104.192177,0.481133103,0.270509869,0.198430806,-0.387112111,-1.73056638,8.601161,-1.49862683,-116.113815,0.385561794,477.050415,122.621605,2.32572627,0.414012581,0.299070388
OU-II,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,10.086771,10.0950556,3.3459177,14.6577024,7.86487484,2.9558363,104.238327,0.487172395,0.201384753,0.685272992,-1.74555969,-3.17236686,7.62608814,-2.6870718,-109.625908,1.04037023,321.608368,83.6479416,3.67555261,0.859309375,0.999588668
OU-II,speed,speed 2800 rpm,2800.0,0.6,80.0,0.698617,0.506742,70.0,53.8462,3.16641e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,17.1545734,18.5150108,6.39338732,26.037674,8.01686096,3.39457798,103.363861,0.489697874,0.173306972,2.99725008,-5.67131042,-6.01841164,7.67480803,-3.07093763,-66.5039215,2.16781425,294.923218,75.2163162,4.32136631,1.24600792,2.1077621
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0834327936,0.0783929601,0.056906864,0.12784709,2.40368176,1.29241264,105.209671,0.440187514,0.0496173017,0.000264890259,-0.0290077608,-0.0416174717,2.32880545,1.17018104,-102.329491,0.0534430593,106.481293,21.0766163,1.52885997,0.0785377026,0.0312439278
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,7.73391056,7.73196363,3.16672635,11.3852882,10.1965742,5.55709457,103.852745,0.463650227,0.280055583,0.139828011,-0.461631119,-2.87174582,10.0463457,4.85695553,68.2490768,0.390963972,809.979065,211.115082,2.50609612,0.378247291,0.258140832
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,16.1033173,15.8827066,7.76859903,23.9150238,10.8467741,5.89200592,103.294815,0.463088334,0.226939783,0.897950649,-1.71933091,-7.02953625,10.6576862,5.29311419,-27.712101,1.04307246,744.780396,194.214981,3.93736839,0.795317054,0.860131562
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,29.3780041,28.429327,16.2348595,43.9870949,11.5590191,6.68928242,103.439674,0.461434722,0.188959152,3.61869454,-5.67422009,-14.5734825,11.2875223,6.01264191,-62.7794762,2.15460348,753.496399,190.998337,4.49560308,1.04054964,1.49729967
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0266913399,0.0907724351,0.0841477141,0.126621097,2.61181164,1.22131026,25.1346951,0.460009843,0.00204009493,0.0129410001,-0.0768905133,-0.0793526098,2.6073873,1.18558431,-22.9220543,0.0499124601,168.590591,31.1658192,1.51784408,0.0868653432,0.0315462984
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5.93895531,5.94159508,1.80471301,8.59248066,8.39128017,2.93861747,103.225105,0.465526611,0.23201941,0.262379497,-0.4172225,-1.69028139,8.24718571,2.2361176,-9.88703251,0.385561794,468.073608,120.314194,2.32558823,0.415103763,0.299160689
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,10.768651,10.8530703,3.21574473,15.6235075,7.64379835,2.35465026,103.067688,0.466339171,0.170648992,0.906989694,-2.02463818,-3.04729795,7.50361013,1.6817112,-21.3857956,1.04037023,309.096191,80.3936157,3.67546558,0.859454215,0.999694526
OU-II,speed,speed 3200 rpm,3200.0,0.6,80.0,0.807673,0.565733,80.0,61.5385,4.23214e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,18.7854023,19.9075603,5.92256641,28.0049839,7.67193937,2.80946732,103.774063,0.465617031,0.141002834,1.89354241,-6.5668416,-5.59192896,7.45814133,2.13157105,-85.9944458,2.16781425,273.204529,69.6772537,4.32133198,1.24619782,2.10767817
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.00724759884,0.00548734237,0.0172789581,0.0195243694,0.697060585,0.0964820087,0.45354563,0.120386638,0.000109385677,0.00118926971,-0.00067561795,-0.00201533223,0.685096622,-0.0510514118,-0.20964472,0.0534430593,32.3315315,6.39961386,1.52951515,0.0500000007,0.0308167599
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.1302111,0.0941681564,0.116724759,0.198613301,0.859342873,2.31466913,18.0916786,0.417848766,0.000297898863,0.0784394071,-0.0494236387,-0.0540363044,0.80841893,2.24287629,-18.0547142,0.390963972,29.8556309,7.78165054,2.50642395,0.372132659,0.257868856
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.362360239,0.261486858,0.278184861,0.526371717,1.08157635,1.92391598,14.3768091,0.371295661,0.000262102461,0.205119982,-0.129021719,-0.0583939627,1.06121075,1.79450464,-14.3305874,1.04307246,26.669754,6.95462132,3.93751764,0.793835461,0.859740496
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,0.925309181,0.74569869,0.512801707,1.2943064,0.832416654,1.67295372,11.3169756,0.313467592,0.000252425962,0.522180974,-0.274796993,-0.0484400578,0.820318639,1.50602794,-11.209013,2.15460348,23.8002815,6.03296137,4.49568033,1.0415082,1.49716079
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.00706287147,0.00530341873,0.0162598174,0.0185038392,0.696446896,0.107699402,0.425048381,0.120591238,0.000102945654,0.00103786949,-0.000672238413,-0.00161256536,0.684211195,-0.0798763931,0.22254914,0.0499124601,32.5766678,6.02215433,1.51889014,0.0808180869,0.0311170891
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.109957114,0.0810194835,0.102061123,0.170502767,0.955400109,2.10870099,15.2904091,0.393491,0.000273495592,0.05691934,-0.032835044,-0.0318728164,0.916347265,1.99512267,-15.2187824,0.385561794,26.4707546,6.80407476,2.3259294,0.412197977,0.298834831
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.305263937,0.213885099,0.247883588,0.447637349,1.03601575,1.37122381,10.2582302,0.290199339,0.000208415644,0.1287736,-0.078894265,-0.0130902454,1.02542067,1.22785127,-10.2065392,1.04037023,23.826479,6.19708967,3.67559147,0.857958019,0.999229372
OU-II,level,level 0.15 m/s^2,2400.0,0.15,80.0,0.15,0.113583,60.0,46.1538,1.45972e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.765022755,0.600831687,0.499035776,1.09329557,0.568580985,0.935264349,7.5642457,0.18448393,0.000225184383,0.320558369,-0.153245836,-0.027555326,0.561069429,0.813025296,-7.49070978,2.16781425,23.0202274,5.87100887,4.32142687,1.24545932,2.10754991
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.00771096908,0.00974349119,0.0193917528,0.0230311677,2.58422875,0.196221575,2.25041127,0.441515058,0.000197556656,0.00146142254,-0.00541502098,-0.00664200447,2.55934143,-0.0144684119,-2.07517767,0.0534430593,36.2848854,7.18213034,1.52874506,0.0500000007,0.0308673698
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.562347174,0.811729312,0.274849445,1.02502739,1.08340144,2.9998157,103.511101,0.503816843,0.0733160898,0.258161217,-0.550849736,-0.154383019,-0.743450582,-2.93065357,-80.8268661,0.390963972,70.3004532,18.3232956,2.50633407,0.374157667,0.257918388
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.839301467,1.11369717,0.491922051,1.47876155,1.34909189,2.50057578,64.2296829,0.457298934,0.00227547553,0.501505435,-0.879590392,-0.362557471,-0.181128293,2.48895049,-60.9137611,1.04307246,47.1608696,12.2980509,3.93748331,0.794118047,0.859817028
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,1.98638034,2.62507439,0.875706911,3.40640354,1.11063516,2.64348674,46.1975403,0.449114591,0.00146235817,1.05147147,-2.25913072,-0.654287398,0.785588562,2.6286037,-44.8120232,2.15460348,40.6435318,10.302434,4.49570656,1.04107499,1.49722326
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.00743073551,0.00903295446,0.018184239,0.0216212086,2.58428693,0.189546615,1.53376484,0.441536248,0.000174516521,0.00137574971,-0.0049280324,-0.00581094017,2.5590179,-0.0513281375,-1.28657293,0.0499124601,36.4322624,6.73490334,1.51795125,0.0829205662,0.0311689414
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.504233241,0.679071307,0.289364457,0.893935561,1.79534876,2.41301131,112.612198,0.483938873,0.0388437174,0.338228464,-0.514719009,-0.17235513,-1.18765867,-1.64884937,-126.230095,0.385561794,75.050087,19.2909622,2.3258152,0.412354261,0.298892856
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.416724443,0.705137253,0.379669368,0.902788281,1.70088577,2.09501648,36.4340782,0.441707075,0.000860157365,0.223583728,-0.577356339,-0.251158088,1.68213248,2.07808471,-36.0091629,1.04037023,36.493679,9.4917345,3.6755743,0.858134925,0.999316394
OU-II,level,level 0.30 m/s^2,2400.0,0.3,80.0,0.3,0.227167,60.0,46.1538,5.8389e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,1.20629728,1.72796845,0.671158552,2.21166945,1.69651639,2.04682422,28.8544788,0.432887584,0.000725248654,0.633380413,-1.34004569,-0.383220553,1.67451334,2.03153396,-28.5583725,2.16781425,30.9601498,7.89598274,4.32144451,1.24558973,2.10763049
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.98904264,0.982117295,0.221975446,1.411394,6.8421402,2.15663409,103.786606,0.478333592,0.306207836,-0.016816929,-0.0464251414,-0.209286615,6.73564863,-2.06061053,-81.701561,0.0534430593,415.349426,82.2131271,1.52448833,0.0835200846,0.031861756
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,12.5451822,12.1702681,55.2364426,57.9358406,38.1718864,6.24095774,103.910416,0.460740864,0.764311552,-0.685372472,-0.133724168,-49.2981071,36.625679,-0.390472203,-104.773857,0.390963972,14128.2686,3682.42944,2.50574183,0.38204357,0.258487731
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,32.0903969,25.8697701,144.819534,150.571365,43.0623245,27.5517864,104.054504,0.448991209,0.965929449,4.31546926,3.04520869,-141.322495,36.8303986,21.0595741,-93.4918594,1.04307246,13883.9375,3620.48828,3.93728805,0.796379149,0.860578537
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,66.5734177,53.4844437,230.007126,245.348495,44.0905533,11.7840004,104.309395,0.462081194,0.472975671,1.50852036,-3.02910566,-217.895981,41.1217346,-1.52023518,-119.263184,2.15460348,10675.1484,2705.96606,4.49575329,1.0433687,1.49772429
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.905480921,0.907361388,0.202643216,1.2977922,6.62246132,2.10292268,103.619019,0.477414995,0.295017242,0.00845365599,-0.0276164711,-0.193577692,6.53727341,-2.02619624,-73.1015549,0.0499124601,405.997253,75.0530396,1.5126518,0.091523245,0.0321722515
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,10.458313,10.4931908,42.5971756,45.0999184,34.4501305,3.98794007,104.08065,0.46366033,0.66443193,-0.199745446,-0.617781341,-37.9847221,33.4055634,-0.899183333,-115.656502,0.385561794,11048.0811,2839.81152,2.32514286,0.420176893,0.299559653
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,24.965786,24.3165283,91.9828949,98.3638,35.5522728,6.79367638,103.379547,0.462551117,0.495371491,-0.991886973,-2.80942106,-84.0115662,34.4164772,-3.1037724,-63.1973495,1.04037023,8841.36133,2299.57227,3.6754353,0.860138834,1.00019932
OU-II,level,level 1.20 m/s^2,2400.0,1.2,80.0,1.2,0.908668,60.0,46.1538,9.34224e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,51.1218338,48.3475914,159.35228,174.195526,35.7688141,8.18096638,103.795837,0.463714272,0.37865141,5.66058874,-8.61113358,-147.770081,34.4211502,-4.38230324,-77.5436478,2.16781425,7350.82715,1874.73267,4.32147408,1.24764478,2.1081903
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,2.16008711,2.16191912,3.36867833,4.54839134,22.091114,6.20424652,103.803909,0.466130942,0.975293815,0.019110484,-0.0388224684,-3.0704639,21.6844063,5.60739136,-49.5569038,0.0534430593,6303.30371,1247.65857,1.51883543,0.156433895,0.0350269601
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,19.0674934,19.7265263,109.803223,113.178856,53.5953178,27.6172619,104.002022,0.454949379,2.28226137,-0.990555406,1.07370555,-102.726707,43.1668739,19.10606,-99.6986923,0.390963972,28085.2539,7320.21436,2.50485349,0.438611478,0.259976864
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,70.6565552,77.0056152,318.243347,334.964233,64.8878479,31.8385773,103.246658,0.466378242,1.72131515,2.35095239,6.9375248,-284.314697,43.6239128,10.3783636,-58.6315727,1.04307246,30510.1855,7956.0835,3.93699527,0.7997666,0.862395048
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,118.542847,97.9404297,659.326294,677.019897,57.7988396,41.1829414,101.565834,0.448679,1.94094431,-38.1296234,-7.18694067,-609.027466,35.0965424,32.7934647,-12.8561411,2.15460348,30600.8203,7756.77979,4.49570942,1.05348265,1.49870896
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,1.98578382,1.99089181,3.30676794,4.34070301,22.3003426,5.5630908,103.82048,0.465474278,1.03017628,0.0265978482,-0.0419464894,-3.03660083,21.8965912,5.08626366,-63.1307831,0.0499124601,6625.13525,1224.72888,1.50540757,0.157530397,0.0353589877
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,15.8160429,16.7955399,84.7621307,87.8456345,43.6150017,31.6599846,104.271187,0.445711315,2.22519231,0.325182527,3.07925606,-82.4827118,36.8223038,27.1547184,-122.524277,0.385561794,21984.0586,5650.80859,2.32424998,0.470556766,0.301297933
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,57.8343353,60.5362892,240.546707,254.700165,59.3190956,32.6478996,104.585983,0.461832434,1.69481468,3.82254767,4.33804178,-222.992691,39.2178345,17.441433,-104.627975,1.04037023,23121.2598,6013.66748,3.67531133,0.863860071,1.00226521
OU-II,level,level 2.40 m/s^2,2400.0,2.4,80.0,2.4,1.81734,60.0,46.1538,0.000373689,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,108.839157,107.386681,665.608276,682.943787,69.7753601,41.36689,101.561218,0.450476497,1.68099999,-36.3816833,-17.3435574,-636.611145,41.3663788,31.854847,-2.34994388,2.16781425,30704.1191,7830.68555,4.32134962,1.25092828,2.10925198
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0148678543,0.00783332344,0.0227755625,0.0283044223,0.943217874,2.38152242,10.1743813,0.434590727,0.000366121298,0.00823351182,-0.00491031911,-0.0129921939,0.858436823,2.33099341,-10.0548544,0.0534430593,42.6165009,8.43539333,1.52718627,0.0500000007,0.0308813378
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.209854513,0.0905320495,0.170951292,0.285410792,0.318738818,2.69662738,16.1363144,0.453770757,0.000440487522,0.174249053,-0.0487810038,-0.127904207,-0.206333905,2.68026662,-16.1110706,0.390963972,43.7255859,11.3967524,2.50623012,0.374043792,0.257926971
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.595781684,0.228958637,0.368909001,0.737205327,0.312730432,2.58418941,13.2162123,0.432197958,0.000333337142,0.490432411,-0.109621517,-0.215366393,-0.146725729,2.53060079,-13.1831617,1.04307246,35.3675346,9.22272491,3.93745804,0.794128299,0.859827816
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,1.56637752,0.618820727,0.704447389,1.82557487,0.420359164,2.51271105,10.7565174,0.415617466,0.000282597204,1.28163028,-0.160811305,-0.362659305,-0.315287709,2.43345666,-10.6617289,2.15460348,32.6949921,8.28761578,4.49574471,1.04170048,1.49725246
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0121237868,0.00733698159,0.0204961486,0.0249180589,1.04616427,2.32589769,9.53419876,0.432803839,0.000347851426,0.00688811718,-0.00461759418,-0.0112645999,0.971487463,2.27016854,-9.41193867,0.0499124601,41.0641937,7.59116602,1.51596987,0.083820112,0.0311861932
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.164685175,0.0728503913,0.14055948,0.228441149,0.315193474,2.59928894,13.6083269,0.440538853,0.000361498329,0.126680583,-0.0288773309,-0.0883509889,-0.179963723,2.55975008,-13.5696754,0.385561794,36.455761,9.37063122,2.32572007,0.412866205,0.298903793
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.443833679,0.190671802,0.297636837,0.567390323,0.299733043,2.37044406,10.4557056,0.401726365,0.000258173444,0.318193197,-0.0502211936,-0.118431896,-0.1064573,2.26554608,-10.3432531,1.04037023,28.6087418,7.44092083,3.67555261,0.858011782,0.999331832
OU-II,bandwidth,bandwidth 20 Hz,2400.0,0.6,20.0,0.6,0.186454,60.0,46.1538,2.33556e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,1.11409068,0.532369912,0.582853496,1.36540616,0.498845875,2.16539335,8.51326752,0.369092733,0.000246991724,0.793436587,-0.015506289,-0.170838013,-0.395753413,2.01849461,-8.3075676,2.16781425,26.8866901,6.85710001,4.32146645,1.24559939,2.10766459
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0208295342,0.0249862187,0.0364680178,0.048868157,1.81222379,2.03203654,13.2853651,0.456026047,0.000608965813,0.0136460373,-0.0196907278,-0.0303207412,1.79403627,2.02613354,-13.2289448,0.0534430593,68.2371445,13.5066729,1.52732611,0.0500000007,0.0309546795
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.386489779,0.576911449,0.108887933,0.702892423,0.657573044,1.59472203,103.648476,0.291656315,0.0894468129,0.27965948,-0.540106416,0.0251324996,0.300747812,-1.41433823,-84.8536758,0.390963972,27.851141,7.25919533,2.5061965,0.375637293,0.257977277
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,1.59521794,2.92664695,0.552777469,3.37869,1.90617549,2.21469903,112.958084,0.450906754,0.0388751775,1.21624148,-2.67879319,-0.23563163,-1.3062464,-1.13275158,-133.256409,1.04307246,52.9951172,13.819437,3.93745422,0.794353843,0.859905362
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,3.20534825,5.51429558,1.66109335,6.59097433,1.13011801,3.11227918,56.3847389,0.46335873,0.00226249639,2.6701293,-5.0740056,-1.55277681,0.264384925,3.09548044,-52.9415321,2.15460348,77.0950775,19.5422745,4.49573708,1.04064941,1.4972868
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0170265045,0.0220275167,0.0333855413,0.0434707701,1.87406707,1.97289109,12.2796659,0.456036717,0.000593533507,0.0117402347,-0.0179529637,-0.0278985389,1.8563062,1.96605659,-12.2299328,0.0499124601,66.8881912,12.365015,1.5161823,0.0858766511,0.0312593915
OU-II,bandwidth,bandwidth 40 Hz,2400.0,0.6,40.0,0.6,0.293871,60.0,46.1538,2.33556e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.335382611,0.597859859,0.139459208,0.699547589,1.54681134,2.15041471,110.076843,0.443484664,0.052674178,0.233417585,-0.557301283,-0.0239459723,-1.17585754,-1.51887619,-144.39328,0.385561794,36.1703911,9.29728031,2.32565928,0.413025022,0.298964173
