experiment,parameter,left_case,right_case,comparison,metric,n_pairs,mean_paired_difference,std_paired_difference,bootstrap_ci95_low,bootstrap_ci95_high,cohen_dz,hedges_gz
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_axis_rmse_deg,10,-0.0007553000000001475,0.005729041531240053,-0.004005663000000572,0.002616266500000339,-0.13183706137956075,-0.12048258020249412
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_axis_circ_std_deg,10,-0.0016237200000002617,0.004630099756497132,-0.004383035750000514,0.0010013897500001122,-0.350687908553546,-0.32048487448232826
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_sense_forward_pct,10,0.03411102999999969,0.0810568770900757,-0.0076681530000009684,0.08527893399999892,0.4208283272755905,0.384584442052221
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_sense_reverse_pct,10,-0.028999993,0.06976238155427074,-0.07438887950249999,-0.0007222111300000115,-0.4156967172549841,-0.3798947924999177
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_sense_uncertain_pct,10,-0.005111121000000019,0.03899353160672402,-0.03061253450000001,0.014444427274999972,-0.13107612440825084,-0.11978717901017734
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_sense_dominant_pct,10,0.03411102999999969,0.0810568770900757,-0.007168433000000468,0.08761125249999915,0.4208283272755905,0.384584442052221
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_error_deg,10,0.02010823478000002,0.011377376592846248,0.012861290610500032,0.026302286593000015,1.767387641246179,1.615171189399346
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_abs_error_deg,10,0.010440612220000015,0.021391455998471545,-0.002443686795000017,0.022297537019999994,0.48807394039685814,0.4460385194669433
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_rmse_deg,10,-0.19724407,0.49348631336694343,-0.5225655934999999,0.004395490749999464,-0.3996951174881612,-0.36527133224450475
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_correct_pct,10,0.03411102999999969,0.0810568770900757,-0.006999969999999713,0.08566732124999872,0.4208283272755905,0.384584442052221
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_wrong_pct,10,-0.028999993,0.06976238155427074,-0.07450138038750001,-0.0007777780000000178,-0.4156967172549841,-0.3798947924999177
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_travel_unresolved_pct,10,-0.005111121000000019,0.03899353160672402,-0.031055570575000052,0.014055566299999954,-0.13107612440825084,-0.11978717901017734
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,accel_bias_3d_rms_mps2,10,0.0004052111099999992,0.0014626386391839762,-0.000472598427249997,0.001255869242999999,0.27704116324047845,0.253180963078475
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,gyro_bias_3d_rms_radps,10,-2.3593299999999645e-07,4.6400031393428374e-07,-5.138536449999998e-07,2.8714000000000213e-08,-0.5084759490775077,-0.4646834029423226
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_x_rms_m,10,-0.016065616900000003,0.0041161852490356815,-0.01834358518249999,-0.013495462670000008,-3.9030354388845283,-3.5668860893730945
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_y_rms_m,10,0.0204997659,0.008919724967651529,0.015390747800000004,0.025752588082499993,2.2982508961144994,2.100313788998774
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_z_rms_m,10,0.002686682340000002,0.0012834153724951207,0.0019435269682500016,0.0034532669342500046,2.093384883474439,1.913091883865367
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_3d_rms_m,10,0.007126459500000004,0.007204344616252267,0.0029771976475000193,0.011391401557499993,0.989189146216498,0.9039951239609691
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_x_pct_hs,10,-1.071040921,0.27441242956306794,-1.220971114,-0.9052685668250001,-3.9030335568449304,-3.5668843694243604
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_y_pct_hs,10,1.3666513500000002,0.5946484725155178,1.02303535225,1.7238469454999998,2.298250837538873,2.1003137354679797
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_z_pct_hs,10,0.1791121930000001,0.08556103134559956,0.12962674687500006,0.22963412055000013,2.0933851565735235,1.9130921334437636
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_3d_pct_refmax,10,0.54092159,0.5547868956431463,0.22711611799999928,0.8710480857499996,0.9750078710365486,0.8910352126404125
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,disp_z_pct_refrms,10,0.7205110600000001,0.34938141444903276,0.5233319030000005,0.9280114742499997,2.0622478191526903,1.8846365025775913
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,roll_rms_deg,10,0.0009775610000000046,0.0026900897330402783,-0.0006511752524999996,0.002498217740000014,0.363393454126598,0.3320961535680665
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,pitch_rms_deg,10,0.0040641174,0.019401092303812796,-0.0079436866225,0.015084056262499996,0.20947879306781608,0.19143740934768483
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,yaw_rms_deg,10,0.01442433660000001,0.04041550838277447,-0.010724242002500012,0.036523984332499995,0.35690103074758844,0.3261628908551027
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_axis_error_deg,10,0.04320068339999999,0.015443325587740982,0.03448932638499997,0.05268131577250003,2.797369203579635,2.556445478225157
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_axis_abs_error_deg,10,0.014367675599999994,0.04563765037734471,-0.01334480204749999,0.03895881701749998,0.3148206684876211,0.28770670434818363
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_axis_rmse_deg,10,-0.001293189999999811,0.009687100923215557,-0.006871434749999987,0.004369099000000755,-0.1334960800192166,-0.12199871568229144
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_axis_circ_std_deg,10,-0.0029125000000004065,0.007652357702622707,-0.0074197722500001185,0.0015930812500000815,-0.38060165418067166,-0.34782229553042765
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_sense_forward_pct,10,0.027667220000002147,0.07836319343469923,-0.012555699999997252,0.07799988875000213,0.353063967754932,0.3226562953278876
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_sense_reverse_pct,10,-0.031055549099999996,0.06505955002739389,-0.07394583036249999,-0.005444440100000008,-0.4773403610526631,-0.43622937080522023
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_sense_uncertain_pct,10,0.0033889059999999693,0.04454574752987531,-0.024890260199999986,0.027166677024999992,0.07607698125903367,0.06952484301600341
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_sense_dominant_pct,10,0.027667220000002147,0.07836319343469923,-0.013554437749996815,0.0789458010000065,0.353063967754932,0.3226562953278876
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_error_deg,10,0.03783322862000001,0.013954574015440499,0.029227863620000016,0.045635396043000036,2.7111704433355106,2.477670595534405
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_abs_error_deg,10,0.014438280980000015,0.039414412937865545,-0.008970364642999986,0.036606766092500014,0.36631982830141596,0.33477049345042276
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_rmse_deg,10,-0.21477716999999963,0.45822214268751243,-0.5174279824999991,-0.033194542499999834,-0.4687184445961362,-0.4283500178364673
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_correct_pct,10,0.027667220000002147,0.07836319343469923,-0.013278071749995773,0.07750292425000639,0.353063967754932,0.3226562953278876
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_wrong_pct,10,-0.031055549099999996,0.06505955002739389,-0.0739999935075,-0.005555563949999998,-0.4773403610526631,-0.43622937080522023
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,dir_travel_unresolved_pct,10,0.0033889059999999693,0.04454574752987531,-0.02516663100000005,0.026888896024999998,0.07607698125903367,0.06952484301600341
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,accel_bias_3d_rms_mps2,10,0.0006436630399999973,0.002203191092923546,-0.0006503240027500015,0.001870055309999995,0.29215034595382383,0.2669888657957074
sensitivity,sigma_aw_rs,x1.5,x1,sigma_aw_rs_x1.5_minus_x1,gyro_bias_3d_rms_radps,10,-3.719178999999945e-07,8.549625945264814e-07,-8.860075349999978e-07,1.1280178250000978e-07,-0.435010727230681,-0.397545381276538
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_x_rms_m,10,0.28398261529999996,0.013880397335270536,0.27537988767749993,0.2914316864,20.459256924756108,18.69720120826751
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_y_rms_m,10,0.11788513520000002,0.01717118841188099,0.10768908931000001,0.12782710049999996,6.865286919712185,6.274013340876796
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_z_rms_m,10,0.08273740430000001,0.004085091521283562,0.0804443429105,0.08515666817475,20.25350077689407,18.50916583090444
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_3d_rms_m,10,0.3031701505,0.012548484220291388,0.2959383365625,0.3107127996,24.159902118676776,22.07912793442439
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_x_pct_hs,10,18.93217373,0.9253594425513268,18.34151932575,19.430762083999998,20.45926464834219,18.697208266658908
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_y_pct_hs,10,7.8590087199999985,1.1447460475407891,7.198900156750001,8.528167846499999,6.865285743404123,6.274012265878394
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_z_pct_hs,10,5.515826744000001,0.27233929710684707,5.359722533075,5.674394422774999,20.253510244744344,18.509174483335084
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_3d_pct_refmax,10,23.10622958,1.259526778836844,22.443362029,23.90734161625,18.345167382100673,16.76518785623351
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,disp_z_pct_refrms,10,22.10155448,0.9364490005941609,21.570969128750004,22.668091026250003,23.601450229512704,21.568772774643225
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,roll_rms_deg,10,0.0035360049000000117,0.010730879782191317,-0.002831481594999982,0.009681570852499995,0.3295167751173833,0.30113710720422937
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,pitch_rms_deg,10,0.21985416870000002,0.06084150368141765,0.18047387362500003,0.2507928570725,3.6135558031441026,3.3023379185846653
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,yaw_rms_deg,10,0.18481057730000008,0.1664692897761794,0.08716354167750023,0.2841014747,1.1101782049318576,1.0145639869025511
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_axis_error_deg,10,0.23234405439099998,0.11877835365178332,0.164910621051,0.3044646820459999,1.9561144539193702,1.7876438849094116
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_axis_abs_error_deg,10,0.09719085600899997,0.2521797522176308,-0.062364807284775,0.2325411587489999,0.3854030910662661,0.352210208144699
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_axis_rmse_deg,10,-0.04108688000000012,0.09000641439210841,-0.09289003149999991,0.013488756249999494,-0.4564883544966828,-0.4171732455702162
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_axis_circ_std_deg,10,-0.04956169000000017,0.07447035595560425,-0.0920097692500005,-0.005396583249999853,-0.6655223996719787,-0.6082042109857492
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_sense_forward_pct,10,-0.24844361000000106,0.3543308788713942,-0.45011405675000077,-0.038443769250001945,-0.7011627402933027,-0.6407750234145113
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_sense_reverse_pct,10,0.15044446559999997,0.11849034981774323,0.08066533156499998,0.2195027711499999,1.2696769469531248,1.160325882508285
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_sense_uncertain_pct,10,0.09800002499999996,0.3127409509291613,-0.07933888572500004,0.277065412025,0.31335846715577026,0.28637043526425954
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_sense_dominant_pct,10,-0.24844361000000106,0.3543308788713942,-0.44899751874999994,-0.039552475249999844,-0.7011627402933027,-0.6407750234145113
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_error_deg,10,0.27809872043,0.15325146864627542,0.1909299661,0.36726106088500005,1.8146561523132185,1.6583686948359315
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_abs_error_deg,10,0.13043933957000003,0.290000082640478,-0.04754271749749997,0.29233599120000003,0.44979069792786813,0.411052425398127
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_rmse_deg,10,1.0570993299999998,0.690737980703226,0.6527001270000008,1.4611622962499995,1.530391204091295,1.3985860960392058
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_correct_pct,10,-0.24844361000000106,0.3543308788713942,-0.4538899742500015,-0.036093901250001156,-0.7011627402933027,-0.6407750234145113
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_wrong_pct,10,0.15044446559999997,0.11849034981774323,0.08027642379750002,0.22083472572249993,1.2696769469531248,1.160325882508285
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,dir_travel_unresolved_pct,10,0.09800002499999996,0.3127409509291613,-0.08527778500000012,0.28127924472500004,0.31335846715577026,0.28637043526425954
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,accel_bias_3d_rms_mps2,10,-0.0017241526299999993,0.0024092320867506642,-0.0030655548129999988,-0.0002844991677500021,-0.7156440591513817,-0.6540091371189517
sensitivity,tau_rs,x0.5,x1,tau_rs_x0.5_minus_x1,gyro_bias_3d_rms_radps,10,6.827885199999994e-06,1.7472514281857922e-05,-2.474027987500005e-06,1.7877731254999982e-05,0.3907786303594286,0.35712277853456453
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_x_rms_m,10,0.08222881419999999,0.007007801880458005,0.077760970685,0.0859748885,11.733895392976748,10.723312382561751
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_y_rms_m,10,0.010743821999999997,0.012052942926879594,0.0035677405224999966,0.017784083384999993,0.8913857856275008,0.8146150883857514
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_z_rms_m,10,0.013249884560000003,0.00208259670742448,0.012017611700750002,0.014461281259499999,6.362194136178176,5.81424947776304
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_3d_rms_m,10,0.0673158496,0.008089180150341286,0.06268300105749999,0.07212781620000001,8.321714728674936,7.605006147196294
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_x_pct_hs,10,5.4819211800000005,0.4671867197262539,5.17899093775,5.729677006,11.733897708419684,10.723314498586914
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_y_pct_hs,10,0.7162549999999996,0.8035295636011572,0.23698111949999978,1.1784031452499997,0.8913859955444309,0.8146152802235631
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_z_pct_hs,10,0.8833256730000002,0.13883967145288306,0.8010938399499999,0.9634403489000003,6.362199389817539,5.814254278932144
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_3d_pct_refmax,10,5.13161466,0.6633201665235932,4.76534221775,5.530726435250001,7.736256063032688,7.069970172483473
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,disp_z_pct_refrms,10,3.5370249,0.5325170628822246,3.2201805299999995,3.8548507767500007,6.642087449472534,6.070036949163381
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,roll_rms_deg,10,-0.0011829053999999894,0.001801898781858065,-0.0022905061999999865,-0.00016964808499999478,-0.6564771628183311,-0.599937996134884
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,pitch_rms_deg,10,0.02498911739999999,0.019215760487549464,0.012864716437500003,0.03535647990249999,1.300449046301929,1.1884477314709028
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,yaw_rms_deg,10,0.02633737180000002,0.04149677964283464,0.0011326828449999863,0.049491941375,0.6346847159391021,0.5800224261012337
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_axis_error_deg,10,-0.06615600550000003,0.02289129054298423,-0.08042781781750005,-0.05334873120250002,-2.8900076811211357,-2.6411054568642225
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_axis_abs_error_deg,10,-0.016897582900000017,0.07120158253784852,-0.055321654162500025,0.026718140200000007,-0.23732032769100034,-0.21688108878878595
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_axis_rmse_deg,10,-0.008484369999999863,0.019854891990755335,-0.020192131249999756,0.003263006750000351,-0.4273188695234546,-0.3905159856466628
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_axis_circ_std_deg,10,-0.005950070000000274,0.019431390142587254,-0.01780785175000017,0.005235991249999481,-0.3062091778477375,-0.2798368792714874
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_sense_forward_pct,10,0.04122238000000067,0.11550797485409783,-0.021503184749999273,0.11327957350000054,0.356879081743664,0.3261428322115163
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_sense_reverse_pct,10,-0.0034999908000000026,0.087843787645425,-0.062333333900000024,0.03755694611999999,-0.039843350267721366,-0.03641183741456661
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_sense_uncertain_pct,10,-0.0377222050000001,0.05980733400591472,-0.07500277697500021,-0.004999946974999992,-0.6307287496926299,-0.5764071678758038
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_sense_dominant_pct,10,0.04122238000000067,0.11550797485409783,-0.02005539999999826,0.11227723025000085,0.356879081743664,0.3261428322115163
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_error_deg,10,-0.054296761439999994,0.02623252255915987,-0.07073617612649999,-0.04002577869649999,-2.0698261601624224,-1.8915621581478275
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_abs_error_deg,10,0.002665197640000054,0.06289643816312615,-0.03350930169999996,0.040828103789000036,0.04237438109114676,0.03872488293444811
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_rmse_deg,10,0.008668900000000335,0.6252129541369457,-0.4014505559999997,0.3170264414999999,0.013865515649730945,0.012671346614045806
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_correct_pct,10,0.04122238000000067,0.11550797485409783,-0.020166039000000566,0.11328023449999822,0.356879081743664,0.3261428322115163
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_wrong_pct,10,-0.0034999908000000026,0.087843787645425,-0.060836100875,0.038333332404999976,-0.039843350267721366,-0.03641183741456661
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,dir_travel_unresolved_pct,10,-0.0377222050000001,0.05980733400591472,-0.0756124807250002,-0.004997180425000077,-0.6307287496926299,-0.5764071678758038
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,accel_bias_3d_rms_mps2,10,-1.4864559999999347e-05,0.0010662725291350841,-0.0006822796799999985,0.0005814129602499986,-0.01394067613469969,-0.012740033894113692
sensitivity,tau_rs,x0.75,x1,tau_rs_x0.75_minus_x1,gyro_bias_3d_rms_radps,10,1.0829709e-06,3.0895562942446855e-06,-7.630801649999963e-07,2.8524769999999934e-06,0.35052635293209883,0.32033723285625976
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_x_rms_m,10,-0.018242009100000005,0.008145008302602693,-0.022898305569999996,-0.01315669057000001,-2.2396550650747487,-2.046764530247827
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_y_rms_m,10,0.0437849357,0.01575948906027155,0.03465315065249999,0.0530725209625,2.7783220339533994,2.539038748144026
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_z_rms_m,10,0.008216279760000002,0.0025156322763551105,0.0068105654375,0.009781626550500001,3.2660893395375483,2.984797041754685
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_3d_rms_m,10,0.026406932100000002,0.01301261558997311,0.018779575620000002,0.033998017302499996,2.029333143472547,1.8545566069020134
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_x_pct_hs,10,-1.216133776,0.543000739359158,-1.5245466784500001,-0.8828284368500001,-2.239653996484911,-2.046763553690405
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_y_pct_hs,10,2.91899584,1.0506326743764132,2.3149230899999997,3.5351056980000006,2.77832196845822,2.539038688289626
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_z_pct_hs,10,0.5477519030000001,0.1677088658348507,0.45600730755,0.6489333858749998,3.26608793323659,2.9847957565715486
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_3d_pct_refmax,10,2.00708904,0.9954031940808373,1.44405401725,2.6068891832500003,2.0163578456801727,1.8426988080360314
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,disp_z_pct_refrms,10,2.20034602,0.691175747865688,1.8089445207499992,2.6149979157500005,3.183482676865537,2.9093048868439566
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,roll_rms_deg,10,0.0006287296000000136,0.0019133920112423433,-0.00042954963749999517,0.0017929926999999957,0.3285942432631914,0.3002940285058046
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,pitch_rms_deg,10,-0.005501723299999992,0.013919834923298754,-0.013229432945000001,0.002932238807500015,-0.39524342999149453,-0.3612030468151942
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,yaw_rms_deg,10,-0.009404931599999888,0.031183212966920094,-0.027006856507499944,0.01024899646250017,-0.3016023913243599,-0.27562685273592435
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_axis_error_deg,10,0.04598541199999998,0.009510634467953473,0.04025722445749999,0.051527480287499976,4.835157123843838,4.418728693352775
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_axis_abs_error_deg,10,0.01485137879999999,0.04685084625979883,-0.014073677894999987,0.040473403207499946,0.3169927543602018,0.28969171908995245
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_axis_rmse_deg,10,0.002642529999999965,0.009772937445148337,-0.003175053250000221,0.00838839225000048,0.27039260353721173,0.2471050112990758
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_axis_circ_std_deg,10,0.0006429599999997037,0.00976066640520936,-0.004928600000000394,0.006413191000000013,0.06587255145371528,0.06019927083186337
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_sense_forward_pct,10,-0.024999239999998223,0.0689456880182444,-0.06822205999999657,0.01350173999999953,-0.3625932341611114,-0.3313648526336972
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_sense_reverse_pct,10,-0.0005000011000000082,0.020739831205247326,-0.01249999654499999,0.011944446774999992,-0.024108253102537513,-0.022031927195388927
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_sense_uncertain_pct,10,0.02549999899999995,0.06702859872628837,-0.009833311874999959,0.06855558059999996,0.3804346127558078,0.3476696405663553
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_sense_dominant_pct,10,-0.024999239999998223,0.0689456880182444,-0.06727676999999947,0.013501008750001375,-0.3625932341611114,-0.3313648526336972
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_error_deg,10,0.04960604283200002,0.022232161898869403,0.03843394919000002,0.06374462460370002,2.231273911086564,2.039105204053778
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_abs_error_deg,10,0.014073834772000018,0.05443306468207431,-0.017918661153699972,0.04574079055000004,0.2585530477514113,0.23628513853645555
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_rmse_deg,10,0.01998042999999967,0.1402987563243762,-0.056651668000000294,0.10754203549999966,0.14241345057830831,0.13014807673705547
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_correct_pct,10,-0.024999239999998223,0.0689456880182444,-0.0680542289999996,0.012392193750002636,-0.3625932341611114,-0.3313648526336972
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_wrong_pct,10,-0.0005000011000000082,0.020739831205247326,-0.012277772809999976,0.011999998137500002,-0.024108253102537513,-0.022031927195388927
sensitivity,tau_rs,x1.25,x1,tau_rs_x1.25_minus_x1,dir_travel_unresolved_pct,10,0.02549999899999995,0.06702859872628837,-0.010223631200000072,0.067391715575,0.3804346127558078,0.3476696405663553
