run_id,experiment,case,parameter,scale_label,scale_multiplier,family,mode,repetition,wave_phase_seed,imu_noise_seed,initialization_seed,true_hs_m,transition_duration_sec,score_window_sec,configured_tau_s,configured_sigma_aw_mps2,configured_r_s_ms,historical_60s_gate_pass,simulator_return_code,aw_cov_sync,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,frequency_hz,period_s,accel_variance_m2ps4
sensitivity:tau_rs_x0.5:FixedSensitivity:4,sensitivity,tau_rs_x0.5,tau_rs,0.5,0.5,OU_III,FixedSensitivity,4,71,401,1301,1.5,,900.0,0.78266752,1.26339269,0.7268612889079594,0,1,reconfigure,900.0,180000,0.504644752,0.355028868,0.132901952,0.631169379,33.6429825,23.6685905,8.86012936,47.2143745,0.473328769,0.667321682,0.959727466,0.0962187648,0.000172106898,0.782667518,1.26339269,0.726861298,0.200000003,3.48709965,1.79852426
sensitivity:tau_rs_x0.75:FixedSensitivity:4,sensitivity,tau_rs_x0.75,tau_rs,0.75,0.75,OU_III,FixedSensitivity,4,71,401,1301,1.5,,900.0,1.17400128,1.26339269,2.4531568500643632,1,0,reconfigure,900.0,180000,0.28659004,0.232044905,0.0785983801,0.377036333,19.1060028,15.4696598,5.23989201,28.204052,0.458150715,0.474541754,0.554968417,0.103253134,0.000164796744,1.17400134,1.26339269,2.45315695,0.200000003,3.48709965,1.79852426
sensitivity:tau_rs_x1:FixedSensitivity:4,sensitivity,tau_rs_x1,tau_rs,1,1.0,OU_III,FixedSensitivity,4,71,401,1301,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.181940913,0.196146861,0.0698693767,0.27651006,12.1293936,13.076457,4.65795851,20.6842251,0.446818024,0.506732821,0.585902274,0.109232955,0.000166288155,1.56533504,1.26339269,5.81489038,0.200000003,3.48709965,1.79852426
sensitivity:tau_rs_x1.25:FixedSensitivity:4,sensitivity,tau_rs_x1.25,tau_rs,1.25,1.25,OU_III,FixedSensitivity,4,71,401,1301,1.5,,900.0,1.9566687999999999,1.26339269,11.357207639186866,1,0,reconfigure,900.0,180000,0.142384663,0.21682477,0.0768535659,0.270541757,9.49231052,14.4549837,5.12357092,20.2377682,0.43688792,0.553403854,0.675070345,0.114698671,0.000166358324,1.95666885,1.26339269,11.3572073,0.200000003,3.48709965,1.79852426
sensitivity:tau_rs_x1.5:FixedSensitivity:4,sensitivity,tau_rs_x1.5,tau_rs,1.5,1.5,OU_III,FixedSensitivity,4,71,401,1301,1.5,,900.0,2.34800256,1.26339269,19.625254800514906,1,0,reconfigure,900.0,180000,0.136802018,0.268624038,0.0934395641,0.315602005,9.12013435,17.908268,6.22930384,23.6084805,0.427780211,0.598432779,0.767518163,0.119988166,0.000165355232,2.34800267,1.26339269,19.6252556,0.200000003,3.48709965,1.79852426
low_motion:Hs0.27:Adaptive:4,low_motion,Hs0.27,,,,OU_III,Adaptive,4,71,401,1301,0.27,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0426528081,0.0506285392,0.0206990261,0.0693610907,15.7973356,18.7513103,7.66630554,28.6711102,0.371839046,0.537551045,0.70601368,0.106144078,0.000159583273,1.73773241,0.276541829,1.01880872,0.324185252,1.94977462,0.140773818
low_motion:Hs0.05:Adaptive:4,low_motion,Hs0.05,,,,OU_III,Adaptive,4,71,401,1301,0.05,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0175333098,0.0229671597,0.00903053768,0.0302730575,35.0666199,45.9343185,18.0610752,67.5738449,0.380999029,0.569250762,0.780155241,0.113370135,0.000179050694,2.99995708,0.00090001052,0.400015771,0.200003758,4.99974442,0.00836916827
transition_rate:controlled:Adaptive:4,transition_rate,controlled,,,,OU_III,Adaptive,4,71,401,1301,4.0,360.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.27510309,0.788816452,0.426784128,1.5589304,31.8775768,19.7204113,10.6696033,44.3542213,0.234112158,0.605957925,1.07396126,0.0706111044,0.000224644391,1.04847813,0.874402463,6.05493593,0.920355737,1.83973467,0.838522971
transition_rate:controlled:FixedNominal:4,transition_rate,controlled,,,,OU_III,FixedNominal,4,71,401,1301,4.0,360.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.26534438,0.779447675,0.371039957,1.53176558,31.6336098,19.4861927,9.27599907,43.581337,0.289494812,0.537307501,0.915189922,0.0576229207,0.000402130187,1.56533504,1.26339269,5.81489038,0.920355737,1.83973467,0.672382236
transition_rate:rapid:Adaptive:4,transition_rate,rapid,,,,OU_III,Adaptive,4,71,401,1301,4.0,30.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.29550338,0.797084808,0.442531943,1.58414268,32.3875847,19.9271202,11.0632982,42.7437706,0.240928486,0.637504876,1.13552403,0.0753688812,0.000226058095,1.04847813,0.874402463,6.05493593,0.920355737,1.83973467,0.838522971
transition_rate:rapid:FixedNominal:4,transition_rate,rapid,,,,OU_III,FixedNominal,4,71,401,1301,4.0,30.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.29871869,0.788904428,0.379446894,1.56621206,32.467968,19.7226105,9.48617268,42.2599564,0.290266514,0.549253583,0.938930273,0.058139652,0.000402442005,1.56533504,1.26339269,5.81489038,0.920355737,1.83973467,0.672382236
sensitivity:tau_x0.5:FixedSensitivity:5,sensitivity,tau_x0.5,tau,0.5,0.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,0.78266752,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.172687799,0.179503322,0.0778790936,0.260974467,11.5125198,11.9668875,5.19193935,20.3286171,0.961768329,0.237012058,1.50814426,0.163419962,0.000425083213,0.782667518,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:tau_x0.75:FixedSensitivity:5,sensitivity,tau_x0.75,tau,0.75,0.75,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.17400128,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.172077835,0.17993024,0.0780430362,0.260914534,11.4718552,11.9953489,5.20286894,20.3239479,0.97192049,0.225245416,1.6193254,0.164864019,0.000424392114,1.17400134,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:tau_x1:FixedSensitivity:5,sensitivity,tau_x1,tau,1,1.0,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.171504349,0.180402935,0.078080304,0.26087448,11.4336224,12.0268621,5.20535326,20.3208275,0.98233664,0.223160982,1.7336092,0.166738689,0.000423583697,1.56533504,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:tau_x1.25:FixedSensitivity:5,sensitivity,tau_x1.25,tau,1.25,1.25,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.9566687999999999,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.170959458,0.180893257,0.0780648589,0.260851741,11.3972969,12.0595503,5.20432377,20.3190575,0.992811322,0.231013224,1.84864032,0.168996587,0.000422763114,1.95666885,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:tau_x1.5:FixedSensitivity:5,sensitivity,tau_x1.5,tau,1.5,1.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,2.34800256,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.170431152,0.181384116,0.0780267864,0.260835499,11.3620768,12.0922737,5.20178556,20.317791,1.00330245,0.247510031,1.9635458,0.171597958,0.000421939243,2.34800267,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_x0.5:FixedSensitivity:5,sensitivity,sigma_aw_x0.5,sigma_aw,0.5,0.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,0.631696345,5.814890311263675,0,1,reconfigure,900.0,180000,0.165872902,0.186268315,0.0775712654,0.261202991,11.0581932,12.4178867,5.17141771,20.3464165,1.10990047,0.58898896,3.08458805,0.210934535,0.00041551984,1.56533504,0.631696343,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_x0.75:FixedSensitivity:5,sensitivity,sigma_aw_x0.75,sigma_aw,0.75,0.75,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,0.9475445175000001,5.814890311263675,0,1,reconfigure,900.0,180000,0.169777468,0.181973413,0.0779751167,0.260804206,11.3184977,12.1315603,5.19834089,20.3153553,1.01577938,0.275421053,2.09928727,0.175078392,0.000421032571,1.56533504,0.947544515,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_x1:FixedSensitivity:5,sensitivity,sigma_aw_x1,sigma_aw,1,1.0,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.171504349,0.180402935,0.078080304,0.26087448,11.4336224,12.0268621,5.20535326,20.3208275,0.98233664,0.223160982,1.7336092,0.166738689,0.000423583697,1.56533504,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_x1.25:FixedSensitivity:5,sensitivity,sigma_aw_x1.25,sigma_aw,1.25,1.25,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.5792408625,5.814890311263675,0,1,reconfigure,900.0,180000,0.17243436,0.179701254,0.0779984146,0.260978729,11.4956236,11.9800835,5.19989395,20.328949,0.966684401,0.230303898,1.56197679,0.164072305,0.000424799102,1.56533504,1.57924092,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_x1.5:FixedSensitivity:5,sensitivity,sigma_aw_x1.5,sigma_aw,1.5,1.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.8950890350000003,5.814890311263675,0,1,reconfigure,900.0,180000,0.173028275,0.179362983,0.0778208748,0.261086106,11.5352182,11.9575319,5.1880579,20.3373127,0.958155096,0.243656963,1.4688592,0.163002595,0.000425393926,1.56533504,1.89508903,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:r_s_x0.5:FixedSensitivity:5,sensitivity,r_s_x0.5,r_s,0.5,0.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,2.9074451556318377,0,1,reconfigure,900.0,180000,0.239451915,0.210126162,0.0771949366,0.327794582,15.96346,14.0084105,5.14632893,25.5335712,0.980046451,0.247615889,1.71993196,0.166167721,0.000427356485,1.56533504,1.26339269,2.90744519,0.257343024,2.54816437,0.506227553
sensitivity:r_s_x0.75:FixedSensitivity:5,sensitivity,r_s_x0.75,r_s,0.75,0.75,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,4.361167733447757,0,1,reconfigure,900.0,180000,0.194933072,0.188671529,0.0757401437,0.28166011,12.9955378,12.5781012,5.04934263,21.9399261,0.981912792,0.228966907,1.73255408,0.166595027,0.000424044702,1.56533504,1.26339269,4.36116791,0.257343024,2.54816437,0.506227553
sensitivity:r_s_x1:FixedSensitivity:5,sensitivity,r_s_x1,r_s,1,1.0,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.171504349,0.180402935,0.078080304,0.26087448,11.4336224,12.0268621,5.20535326,20.3208275,0.98233664,0.223160982,1.7336092,0.166738689,0.000423583697,1.56533504,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:r_s_x1.25:FixedSensitivity:5,sensitivity,r_s_x1.25,r_s,1.25,1.25,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,7.268612889079594,0,1,reconfigure,900.0,180000,0.158278182,0.178276405,0.0818765983,0.252067924,10.551878,11.8850927,5.45843983,19.6348419,0.982441664,0.220902905,1.73263991,0.166808113,0.000424035243,1.56533504,1.26339269,7.26861286,0.257343024,2.54816437,0.506227553
sensitivity:r_s_x1.5:FixedSensitivity:5,sensitivity,r_s_x1.5,r_s,1.5,1.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,8.722335466895514,0,1,reconfigure,900.0,180000,0.15081425,0.17942512,0.0862824097,0.249765828,10.0542831,11.9616747,5.75216055,19.4555206,0.982504249,0.219894528,1.73174763,0.166850358,0.000424750528,1.56533504,1.26339269,8.72233582,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_rs_x0.5:FixedSensitivity:5,sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,0.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,0.631696345,2.9074451556318377,0,1,reconfigure,900.0,180000,0.232495546,0.216201708,0.0758606046,0.326423317,15.4997025,14.4134464,5.05737352,25.4267559,1.10237134,0.567553103,3.0127399,0.207326099,0.000421220349,1.56533504,0.631696343,2.90744519,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_rs_x0.75:FixedSensitivity:5,sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,0.75,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,0.9475445175000001,4.361167733447757,0,1,reconfigure,900.0,180000,0.193078324,0.190257609,0.0755047351,0.281386137,12.8718882,12.6838398,5.03364897,21.9185848,1.01493347,0.277163029,2.09271359,0.174736843,0.000421766337,1.56533504,0.947544515,4.36116791,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_rs_x1:FixedSensitivity:5,sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,1.0,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.171504349,0.180402935,0.078080304,0.26087448,11.4336224,12.0268621,5.20535326,20.3208275,0.98233664,0.223160982,1.7336092,0.166738689,0.000423583697,1.56533504,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_rs_x1.25:FixedSensitivity:5,sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,1.25,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.5792408625,7.268612889079594,0,1,reconfigure,900.0,180000,0.159159333,0.177556008,0.0817037895,0.252058208,10.6106215,11.8370667,5.44691896,19.6340828,0.966686308,0.227774292,1.55942631,0.164098606,0.000425359205,1.56533504,1.57924092,7.26861286,0.257343024,2.54816437,0.506227553
sensitivity:sigma_aw_rs_x1.5:FixedSensitivity:5,sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,1.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.8950890350000003,8.722335466895514,0,1,reconfigure,900.0,180000,0.152187884,0.17828843,0.0856828168,0.249578565,10.1458588,11.8858948,5.71218777,19.4409332,0.958036721,0.240167513,1.46283793,0.163014844,0.00042687275,1.56533504,1.89508903,8.72233582,0.257343024,2.54816437,0.506227553
sensitivity:tau_rs_x0.5:FixedSensitivity:5,sensitivity,tau_rs_x0.5,tau_rs,0.5,0.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,0.78266752,1.26339269,0.7268612889079594,0,1,reconfigure,900.0,180000,0.462110043,0.339803398,0.129508406,0.588034391,30.8073349,22.6535587,8.63389301,45.8049622,0.95734936,0.556551218,1.56725323,0.164552465,0.000464371347,0.782667518,1.26339269,0.726861298,0.257343024,2.54816437,0.506227553
sensitivity:tau_rs_x0.75:FixedSensitivity:5,sensitivity,tau_rs_x0.75,tau_rs,0.75,0.75,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.17400128,1.26339269,2.4531568500643632,0,1,reconfigure,900.0,180000,0.262587756,0.221801102,0.0797286406,0.352852255,17.5058498,14.7867393,5.31524229,27.4854393,0.968827486,0.267322034,1.60359192,0.164302811,0.000430358021,1.17400134,1.26339269,2.45315695,0.257343024,2.54816437,0.506227553
sensitivity:tau_rs_x1:FixedSensitivity:5,sensitivity,tau_rs_x1,tau_rs,1,1.0,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.171504349,0.180402935,0.078080304,0.26087448,11.4336224,12.0268621,5.20535326,20.3208275,0.98233664,0.223160982,1.7336092,0.166738689,0.000423583697,1.56533504,1.26339269,5.81489038,0.257343024,2.54816437,0.506227553
sensitivity:tau_rs_x1.25:FixedSensitivity:5,sensitivity,tau_rs_x1.25,tau_rs,1.25,1.25,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,1.9566687999999999,1.26339269,11.357207639186866,0,1,reconfigure,900.0,180000,0.144966394,0.186258867,0.0948288962,0.254362226,9.66442585,12.4172573,6.32192612,19.8135548,0.993328691,0.22800298,1.84893167,0.169236973,0.000425005215,1.95666885,1.26339269,11.3572073,0.257343024,2.54816437,0.506227553
sensitivity:tau_rs_x1.5:FixedSensitivity:5,sensitivity,tau_rs_x1.5,tau_rs,1.5,1.5,OU_III,FixedSensitivity,5,97,503,1409,1.5,,900.0,2.34800256,1.26339269,19.625254800514906,0,1,reconfigure,900.0,180000,0.153801978,0.21769084,0.120181173,0.292383075,10.2534647,14.512722,8.01207829,22.7751923,1.00487018,0.24686484,1.97187948,0.172135174,0.000425718055,2.34800267,1.26339269,19.6252556,0.257343024,2.54816437,0.506227553
low_motion:Hs0.27:Adaptive:5,low_motion,Hs0.27,,,,OU_III,Adaptive,5,97,503,1409,0.27,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0436010957,0.0441220142,0.0209623594,0.0654769242,16.1485538,16.341486,7.76383638,27.8526459,0.191199213,0.266961694,1.83241522,0.0489462651,0.000232668594,2.28775644,0.377563089,2.7423656,0.237714157,2.38512325,0.34504655
low_motion:Hs0.05:Adaptive:5,low_motion,Hs0.05,,,,OU_III,Adaptive,5,97,503,1409,0.05,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.017179586,0.0204307027,0.00889278576,0.0281359814,34.3591728,40.8614044,17.7855721,64.629982,0.148191079,0.338536292,1.97389972,0.0581738837,0.000209009857,2.99995708,0.00090001052,0.400016427,0.200003758,4.92662668,0.00951635279
transition_rate:controlled:Adaptive:5,transition_rate,controlled,,,,OU_III,Adaptive,5,97,503,1409,4.0,360.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.870062292,0.710984111,0.332878947,1.17188537,21.7515564,17.7746029,8.3219738,38.602066,2.38017917,0.405699492,2.35092664,0.4075647,0.000264186674,1.65622163,0.643441856,1.79435432,0.311689436,1.64437449,0.569485545
transition_rate:controlled:FixedNominal:5,transition_rate,controlled,,,,OU_III,FixedNominal,5,97,503,1409,4.0,360.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.956918001,0.734815419,0.322298497,1.24880826,23.9229507,18.3703861,8.05746269,41.1359177,2.31413198,0.589435756,1.66454601,0.402585447,0.00026746199,1.56533504,1.26339269,5.81489038,0.311689436,1.64437449,0.487623066
transition_rate:rapid:Adaptive:5,transition_rate,rapid,,,,OU_III,Adaptive,5,97,503,1409,4.0,30.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.889986873,0.731542468,0.348648489,1.2036556,22.2496719,18.2885609,8.71621227,39.6485825,2.37239718,0.420181453,2.25203395,0.406526178,0.000263739028,1.65622163,0.643441856,1.79435432,0.311689436,1.64437449,0.569485545
transition_rate:rapid:FixedNominal:5,transition_rate,rapid,,,,OU_III,FixedNominal,5,97,503,1409,4.0,30.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.974839151,0.763615191,0.335989803,1.2830857,24.3709793,19.0903797,8.39974499,42.2650185,2.32123065,0.574388444,1.72875082,0.402954668,0.000267776224,1.56533504,1.26339269,5.81489038,0.311689436,1.64437449,0.487623066
sensitivity:tau_x0.5:FixedSensitivity:6,sensitivity,tau_x0.5,tau,0.5,0.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,0.78266752,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.171224132,0.192043215,0.0754506737,0.268125176,11.4149418,12.8028803,5.03004456,20.0067368,0.517964363,0.34985131,0.894641578,0.105580151,0.000272905396,0.782667518,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:tau_x0.75:FixedSensitivity:6,sensitivity,tau_x0.75,tau,0.75,0.75,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.17400128,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170742795,0.192359552,0.0756285191,0.268095076,11.3828526,12.8239698,5.04190111,20.0044918,0.51044029,0.390630364,0.99715066,0.108703226,0.000273860729,1.17400134,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:tau_x1:FixedSensitivity:6,sensitivity,tau_x1,tau,1,1.0,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170273632,0.192713588,0.0757294819,0.26807946,11.3515749,12.8475723,5.04863214,20.0033245,0.502701163,0.433299243,1.10256636,0.112359479,0.000274338905,1.56533504,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:tau_x1.25:FixedSensitivity:6,sensitivity,tau_x1.25,tau,1.25,1.25,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.9566687999999999,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.16981639,0.193082303,0.0758028626,0.268075466,11.3210926,12.8721533,5.05352402,20.003027,0.49497509,0.476636648,1.20844805,0.116431169,0.000274557795,1.95666885,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:tau_x1.5:FixedSensitivity:6,sensitivity,tau_x1.5,tau,1.5,1.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,2.34800256,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.169369385,0.19345504,0.0758611783,0.26807791,11.2912922,12.8970022,5.05741167,20.0032101,0.48736158,0.520109832,1.31386721,0.120848618,0.000274659455,2.34800267,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_x0.5:FixedSensitivity:6,sensitivity,sigma_aw_x0.5,sigma_aw,0.5,0.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,0.631696345,5.814890311263675,0,1,reconfigure,900.0,180000,0.165423274,0.197193876,0.0765266269,0.268526763,11.0282183,13.1462584,5.10177517,20.0367031,0.419861823,0.943639755,2.32566547,0.175118461,0.000274492893,1.56533504,0.631696343,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_x0.75:FixedSensitivity:6,sensitivity,sigma_aw_x0.75,sigma_aw,0.75,0.75,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,0.9475445175000001,5.814890311263675,0,1,reconfigure,900.0,180000,0.168807983,0.193897694,0.0759478584,0.268068135,11.2538652,12.9265127,5.06319046,20.0024815,0.478618503,0.57084024,1.43611372,0.126364753,0.000274717255,1.56533504,0.947544515,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_x1:FixedSensitivity:6,sensitivity,sigma_aw_x1,sigma_aw,1,1.0,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170273632,0.192713588,0.0757294819,0.26807946,11.3515749,12.8475723,5.04863214,20.0033245,0.502701163,0.433299243,1.10256636,0.112359479,0.000274338905,1.56533504,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_x1.25:FixedSensitivity:6,sensitivity,sigma_aw_x1.25,sigma_aw,1.25,1.25,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.5792408625,5.814890311263675,1,0,reconfigure,900.0,180000,0.171036318,0.192195445,0.0755512491,0.2681427,11.402421,12.8130293,5.03674984,20.0080452,0.514240026,0.370070368,0.945785463,0.107086554,0.000273540325,1.56533504,1.57924092,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_x1.5:FixedSensitivity:6,sensitivity,sigma_aw_x1.5,sigma_aw,1.5,1.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.8950890350000003,5.814890311263675,1,0,reconfigure,900.0,180000,0.171509236,0.191954106,0.0753709674,0.26822114,11.4339485,12.7969398,5.02473116,20.0138969,0.520462334,0.336788028,0.861358345,0.104673095,0.00027263572,1.56533504,1.89508903,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:r_s_x0.5:FixedSensitivity:6,sensitivity,r_s_x0.5,r_s,0.5,0.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,2.9074451556318377,1,0,reconfigure,900.0,180000,0.242396608,0.216302291,0.0749990419,0.333418131,16.1597729,14.4201517,4.9999361,24.8787098,0.501555204,0.439085275,1.11579239,0.111809507,0.000263474329,1.56533504,1.26339269,2.90744519,0.565338314,2.43239546,1.65958714
sensitivity:r_s_x0.75:FixedSensitivity:6,sensitivity,r_s_x0.75,r_s,0.75,0.75,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,4.361167733447757,1,0,reconfigure,900.0,180000,0.195178896,0.197394371,0.0733250082,0.287116498,13.0119257,13.1596241,4.8883338,21.4238148,0.502187312,0.434708744,1.10691583,0.112229794,0.00027007726,1.56533504,1.26339269,4.36116791,0.565338314,2.43239546,1.65958714
sensitivity:r_s_x1:FixedSensitivity:6,sensitivity,r_s_x1,r_s,1,1.0,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170273632,0.192713588,0.0757294819,0.26807946,11.3515749,12.8475723,5.04863214,20.0033245,0.502701163,0.433299243,1.10256636,0.112359479,0.000274338905,1.56533504,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:r_s_x1.25:FixedSensitivity:6,sensitivity,r_s_x1.25,r_s,1.25,1.25,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,7.268612889079594,1,0,reconfigure,900.0,180000,0.156282455,0.194536284,0.0796960145,0.261954248,10.4188299,12.9690847,5.31306744,19.5462799,0.502917647,0.433322966,1.10155368,0.112467788,0.000277212326,1.56533504,1.26339269,7.26861286,0.565338314,2.43239546,1.65958714
sensitivity:r_s_x1.5:FixedSensitivity:6,sensitivity,r_s_x1.5,r_s,1.5,1.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,8.722335466895514,1,0,reconfigure,900.0,180000,0.14852488,0.199712932,0.0843159705,0.262781441,9.90165806,13.3141947,5.62106466,19.6080036,0.502905846,0.434207708,1.10272706,0.112596728,0.000279203639,1.56533504,1.26339269,8.72233582,0.565338314,2.43239546,1.65958714
