family,tuning_mode,aw_cov_sync,input,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,disp_z_ref_rms_m,disp_z_pct_refrms,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,dir_travel_error_deg,dir_travel_rmse_deg,dir_travel_correct_pct,dir_travel_wrong_pct,dir_travel_unresolved_pct,dir_axis_mean_deg,dir_axis_truth_deg,dir_axis_error_deg,dir_axis_rmse_deg,dir_axis_circ_std_deg,dir_sense_forward_pct,dir_sense_reverse_pct,dir_sense_uncertain_pct,dir_sense_dominant_pct,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,wave_period_s,frequency_hz,period_s,accel_variance_m2ps4,dir_axis_abs_error_deg,dir_travel_abs_error_deg,seed,arm,spectrum,hs_m,regression_exit_code
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.236028269,0.170251384,0.161270455,0.332720667,5.90070677,4.25628471,4.03176117,8.0656395,1.04307246,15.4610968,0.273761421,0.111277841,0.82893908,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0485957712,0.000118377866,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,deployed,JONSWAP,4.0,0
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.540559709,0.433054209,0.317015111,0.761734426,6.35952568,5.09475517,3.72958946,10.0282841,2.15460348,14.7133856,0.340962291,0.0765472054,0.312707752,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0549043305,0.000122170517,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,deployed,JONSWAP,8.5,0
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0106539158,0.0101863611,0.0117265182,0.01883558,3.94589472,3.7727263,4.34315491,9.73492432,0.0499124601,23.4941692,0.285193235,0.0772343129,0.658929348,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0501237065,0.000102206657,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,deployed,PM-Stokes,0.27,0
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0687695369,0.0549893342,0.0614408553,0.107368782,4.58463573,3.66595554,4.09605694,8.02505398,0.385561794,15.9354105,0.279446542,0.0743688196,0.255988657,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0478303321,0.000110568595,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,deployed,PM-Stokes,1.5,0
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.229972616,0.167003155,0.15910925,0.325719535,5.74931526,4.17507887,3.97773123,8.05058765,1.04037023,15.2935219,0.28892827,0.0749202892,0.768111825,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0486830398,0.00011660163,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,deployed,PM-Stokes,4.0,0
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.53891927,0.417238504,0.3175897,0.751920998,6.34022665,4.90868807,3.73634934,9.98043919,2.16781425,14.6502266,0.382346809,0.0805740952,0.396493495,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0613202043,0.000123694597,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,deployed,PM-Stokes,8.5,0
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0106850378,0.0103826094,0.0118635027,0.0190449823,3.9574213,3.84541082,4.3938899,9.51841259,0.0534430593,22.1983967,0.279902697,0.0749401674,1.86717081,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0491309538,9.9083838e-05,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,hard-iron-off,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0720004737,0.0571154244,0.0628535002,0.111340925,4.80003119,3.80769491,4.19023323,8.40125561,0.390963972,16.0765457,0.276933879,0.0833214372,1.88595498,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0479868539,0.000103447441,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,hard-iron-off,JONSWAP,1.5,1
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.227660909,0.185744137,0.161284789,0.335176319,5.6915226,4.64360332,4.03211975,8.12516785,1.04307246,15.462472,0.255493879,0.0981323868,1.89128435,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0446157418,0.000108052169,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,hard-iron-off,JONSWAP,4.0,1
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.544865966,0.421329141,0.317158312,0.758278668,6.41018772,4.95681334,3.73127413,9.98278904,2.15460348,14.7200317,0.33773154,0.0698428974,1.74488711,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0539015606,0.000113459231,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,hard-iron-off,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0105950823,0.0102489395,0.0117289508,0.0188378561,3.92410445,3.79590344,4.34405565,9.73610115,0.0499124601,23.4990444,0.279000759,0.0775228217,1.87600756,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0491152443,9.90306289e-05,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,hard-iron-off,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0695533678,0.0539900474,0.0614427216,0.107367612,4.63689089,3.59933639,4.09618139,8.02496624,0.385561794,15.935895,0.274897605,0.0656649023,1.8297323,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0466201156,0.000103121718,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,hard-iron-off,PM-Stokes,1.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.222213283,0.181021646,0.159109071,0.32781592,5.55533218,4.52554131,3.9777267,8.10240364,1.04037023,15.2935047,0.26684463,0.0658543184,1.75003827,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0443696007,0.000107809457,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,hard-iron-off,PM-Stokes,4.0,1
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.548269212,0.399772853,0.31780684,0.749278784,6.45022583,4.70320988,3.738904,9.94536877,2.16781425,14.660243,0.374289483,0.0888375416,1.54405546,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0600698516,0.000113610091,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,hard-iron-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0107512726,0.0103057222,0.0118250018,0.0190165304,3.98195267,3.81693411,4.37963009,9.50419235,0.0534430593,22.1263561,0.401313841,0.134783879,0.57265538,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0721510798,0.000105595951,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,refinement-off,JONSWAP,0.27,0
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.071498625,0.0581689067,0.0628599748,0.111566357,4.76657486,3.87792706,4.19066477,8.41826534,0.390963972,16.0782013,0.447275758,0.212708592,0.622655272,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0840294957,0.000109304419,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,refinement-off,JONSWAP,1.5,0
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.234887466,0.171764299,0.160911947,0.332517296,5.87218666,4.29410744,4.02279854,8.060709,1.04307246,15.4267273,0.300560474,0.232271627,0.55484724,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0641895682,0.000115237592,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,refinement-off,JONSWAP,4.0,0
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.5457353,0.43111214,0.31204021,0.762268841,6.4204154,5.07190752,3.67106128,10.0353203,2.15460348,14.4824896,0.648722649,0.546797216,1.21493793,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.145247757,0.00012076366,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,refinement-off,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0106461179,0.0101802722,0.0116880471,0.0188039411,3.94300652,3.7704711,4.32890606,9.71857262,0.0499124601,23.4170933,0.399935514,0.13274923,0.733771026,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0718203038,0.000102134705,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,refinement-off,PM-Stokes,0.27,0
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0690330788,0.0552125871,0.0614830479,0.107676186,4.60220528,3.68083906,4.0988698,8.0480299,0.385561794,15.9463539,0.446232468,0.201320499,0.430908471,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0829539597,0.000109283123,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,refinement-off,PM-Stokes,1.5,0
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.22829926,0.169648066,0.158407539,0.325567156,5.70748138,4.24120188,3.96018839,8.04682159,1.04037023,15.2260733,0.271189004,0.262183309,0.322487921,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0639085993,0.000113514179,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,refinement-off,PM-Stokes,4.0,0
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.55429101,0.406110883,0.309779853,0.753742754,6.52107048,4.77777481,3.64446878,10.0046196,2.16781425,14.2899628,0.751821041,0.832210481,1.66950202,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.193567246,0.000121855162,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,refinement-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0107100904,0.010454285,0.0120067894,0.0191875249,3.96670008,3.8719573,4.44695902,9.58965302,0.0534430593,22.4665089,0.120117895,0.0758671686,2.01435852,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0241231099,9.85735969e-05,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,staged-startup,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0724823549,0.0572790578,0.0627591759,0.111683913,4.83215666,3.81860375,4.1839447,8.42713547,0.390963972,16.0524197,0.101809606,0.11550349,2.09723473,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0256920736,0.000104018996,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,staged-startup,JONSWAP,1.5,1
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.230557829,0.208004832,0.159896076,0.349270225,5.76394558,5.20012093,3.99740195,8.46682453,1.04307246,15.3293352,0.585664988,0.0564281493,2.07249618,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0988792479,0.000106909385,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,staged-startup,JONSWAP,4.0,1
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.543959916,0.423556775,0.316058606,0.758410037,6.3995285,4.98302078,3.71833658,9.984519,2.15460348,14.6689911,0.386308849,0.149750501,2.00008106,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0672026202,0.000113417707,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,staged-startup,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0106173456,0.0103151565,0.011865898,0.0189718213,3.93235016,3.82042837,4.39477682,9.80533886,0.0499124601,23.7734184,0.116138309,0.0764745772,2.01529622,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0236156546,9.85269726e-05,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,staged-startup,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0699663684,0.0539847091,0.0613516681,0.10758099,4.66442442,3.59898043,4.09011126,8.04091454,0.385561794,15.9122782,0.138012737,0.125744998,2.06820393,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0309197027,0.000103781422,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,staged-startup,PM-Stokes,1.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.223310009,0.196169019,0.157775998,0.336515844,5.58275032,4.90422535,3.94439983,8.31743336,1.04037023,15.16537,0.459612459,0.0676932484,2.05643678,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0777503327,0.000106193118,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,staged-startup,PM-Stokes,4.0,1
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.550004184,0.396651357,0.316665769,0.748407722,6.47063732,4.66648626,3.7254796,9.93380642,2.16781425,14.6076059,0.303992122,0.183245882,2.11682677,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0574116297,0.00011321187,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,staged-startup,PM-Stokes,8.5,1
