family,arm,engine,seed,record,live_s,seed_mps2,true_bz_at_live_mps2,x_startup_rms_m,x_gated_rms_m,x_ref_gated_rms_m,y_startup_rms_m,y_gated_rms_m,y_ref_gated_rms_m,z_startup_rms_m,z_gated_rms_m,z_ref_gated_rms_m,z_peak_300_m,z_ref_startup_rms_m,roll_startup_rms_deg,roll_gated_rms_deg,pitch_startup_rms_deg,pitch_gated_rms_deg,yaw_startup_rms_deg,yaw_gated_rms_deg
OU-III,seed,on,3033,fenton_H4.000,37.0687,-0.0284406,-0.056512,1.02515,0.307284,1.06918,0.309165,0.175582,0,2.18989,0.205874,1.46837,3.78754,1.471,0.109533,0.0479782,0.975862,1.11652,2.5351,1.1667
OU-III,seed,on,3033,fenton_H8.500,35.4784,-0.0298524,-0.0562756,2.73384,0.769638,2.5493,0.633007,0.365261,0,5.09381,0.421062,3.06624,7.98705,3.08274,0.141671,0.0587865,0.964895,1.08336,2.5298,1.10757
OU-III,seed,on,3033,jonswap_H0.270,31.8377,-0.0175541,-0.0569939,0.00881437,0.00897501,0.00935647,0.00884363,0.00838105,0.00416604,0.160578,0.0131851,0.0534438,0.249777,0.0544531,0.0241194,0.101259,0.0618598,0.296304,3.62801,1.4953
OU-III,seed,on,3033,jonswap_H1.500,31.8377,-0.017664,-0.0569939,0.0948359,0.0678545,0.164757,0.0563251,0.0563703,0.0717971,0.730594,0.0681504,0.390972,1.2398,0.352913,0.0452863,0.0656775,0.163957,1.00877,1.74574,2.85873
OU-III,seed,on,3033,jonswap_H4.000,31.8377,-0.0176871,-0.0569939,0.280971,0.24392,0.588407,0.197859,0.152248,0.311768,1.71034,0.174889,1.04309,2.71143,0.831127,0.0697573,0.0864913,0.238074,0.90296,1.88844,3.27703
OU-III,seed,on,3033,jonswap_H8.500,31.8377,-0.0281063,-0.0569939,0.958331,0.540085,1.3709,0.514041,0.415069,0.834738,2.85044,0.348192,2.15464,5.07314,1.74296,0.154901,0.190675,0.490117,0.792414,2.14611,2.12953
OU-III,seed,on,3033,pmstokes_H0.270,31.8377,-0.0174752,-0.0569939,0.00894566,0.00897414,0.00881326,0.00878217,0.00832347,0.00430301,0.159921,0.0131766,0.0499133,0.255411,0.0498557,0.023952,0.102093,0.0625715,0.288763,3.69943,1.81792
OU-III,seed,on,3033,pmstokes_H1.500,31.8377,-0.0130579,-0.0569939,0.0923491,0.0695812,0.15315,0.0552968,0.0562163,0.0700072,0.735223,0.0686211,0.385566,1.19853,0.347642,0.0464049,0.0770618,0.16437,0.944386,1.91646,2.65759
OU-III,seed,on,3033,pmstokes_H4.000,31.8377,-0.0108649,-0.0569939,0.298071,0.24658,0.560845,0.206561,0.161908,0.299666,1.88028,0.177437,1.04038,3.03543,0.84498,0.0779142,0.0612168,0.222174,0.757048,2.19356,2.17364
OU-III,seed,on,3033,pmstokes_H8.500,31.8377,-0.0269224,-0.0569939,1.10237,0.569852,1.35069,0.606331,0.417086,0.791527,2.88254,0.360481,2.16784,5.32212,1.78784,0.211978,0.254181,0.482268,0.63556,2.58749,1.4726
