family,tuning_mode,aw_cov_sync,input,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,disp_z_ref_rms_m,disp_z_pct_refrms,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,dir_travel_error_deg,dir_travel_rmse_deg,dir_travel_correct_pct,dir_travel_wrong_pct,dir_travel_unresolved_pct,dir_axis_mean_deg,dir_axis_truth_deg,dir_axis_error_deg,dir_axis_rmse_deg,dir_axis_circ_std_deg,dir_sense_forward_pct,dir_sense_reverse_pct,dir_sense_uncertain_pct,dir_sense_dominant_pct,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,wave_period_s,frequency_hz,period_s,accel_variance_m2ps4,dir_axis_abs_error_deg,dir_travel_abs_error_deg,seed,arm,spectrum,hs_m,regression_exit_code
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.251428097,0.170753032,0.153677836,0.340572417,6.28570223,4.26882601,3.84194589,8.41769695,1.04037023,14.7714567,0.659693182,0.114673756,0.809918225,169.046814,166.502182,0.181666672,95.8644485,3.95388889,18.6895142,30.0,-11.3104858,16.9994965,12.6314411,0.181666672,95.8644485,3.95388889,95.8644485,0.112774864,0.000163619537,3.67736793,0.907986164,7.76219082,7.3289361,0.200000003,5.0,1.00051332,11.3104858,169.046814,23,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.611628354,0.453582227,0.306235343,0.820735157,7.19562769,5.33626127,3.60276866,10.8938274,2.16781425,14.1264572,1.15438855,0.127277717,2.64247727,-170.346939,164.270386,1.16000009,90.6611099,8.17888927,-19.7244263,-30.0,10.2755737,22.207819,18.7237072,90.6611099,1.16000009,8.17888927,90.6611099,0.19203192,0.000157845017,4.32108784,1.32138169,16.7380161,8.77471256,0.200000003,5.0,2.11095595,10.2755737,170.346939,23,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125901876,0.010158509,0.0109679401,0.0195449181,4.66303253,3.76241064,4.06220007,9.76827335,0.0534430593,20.522665,0.742262065,0.136846662,2.83458185,170.488785,168.665222,0.11777778,11.1844444,88.6977768,3.38830566,30.0,-26.6116943,27.6403542,8.36775398,11.1844444,0.11777778,88.6977768,11.1844444,0.128420427,0.000146187187,1.47080755,0.0139970873,0.150023773,2.93750596,0.247729704,3.03149557,0.0300200861,26.6116943,170.488785,23,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0840576738,0.0639579967,0.0583462529,0.120667323,5.60384464,4.26386642,3.88975,9.10498142,0.390963972,14.9236908,0.773906946,0.0748159513,2.65470648,-168.066299,165.069717,0.204444453,93.3516693,6.44388914,-17.7038574,-30.0,12.2961426,21.1698627,15.9874239,0.188333333,93.3677826,6.44388914,93.3677826,0.130759001,0.000149974774,2.50286031,0.399538189,1.2926656,4.98305273,0.267523974,3.36190677,0.258111566,12.2961426,168.066299,23,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.269296557,0.171573326,0.153962523,0.354489088,6.73241377,4.28933334,3.84906316,8.59333801,1.04307246,14.7604828,0.689079046,0.112441853,2.66679096,171.049942,167.620239,0.165000007,95.0722275,4.76277781,20.7792358,30.0,-9.22076416,16.1541939,13.0558624,95.0722275,0.165000007,4.76277781,95.0722275,0.117307417,0.000153981819,3.93860531,0.83940804,8.80210304,7.83556414,0.200000003,5.0,0.861908197,9.22076416,171.049942,23,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.641360283,0.470185071,0.303314984,0.851126909,7.54541492,5.53158903,3.56841159,11.205143,2.15460348,14.0775318,1.05821645,0.122640431,2.71485758,-171.972809,164.267487,0.965000033,91.6316681,7.40333366,-21.6115875,-30.0,8.38841248,20.874506,18.6471081,91.6316681,0.965000033,7.40333366,91.6316681,0.17611596,0.000159046147,4.49567604,1.10670877,16.6720219,9.12282467,0.200000003,5.0,1.4993006,8.38841248,171.972809,23,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125350179,0.0100625567,0.0108726239,0.0194060728,4.64259911,3.72687268,4.02689743,10.0297766,0.0499124601,21.7833862,0.742187858,0.134196222,2.82948136,172.901154,169.906296,0.0511111133,6.27777815,93.6711121,2.42663574,30.0,-27.5733643,28.4007359,7.87523794,6.27777815,0.0511111133,93.6711121,6.27777815,0.128332108,0.000146254111,1.45011091,0.109151892,0.150003225,2.88825297,0.352986932,2.83132195,0.0304298662,27.5733643,172.901154,23,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0800815448,0.0613450818,0.0579645783,0.116345026,5.33876944,4.08967209,3.86430502,8.69596481,0.385561794,15.0337973,0.777645767,0.0758804232,2.66586637,-168.351135,164.750488,0.221666679,93.6594467,6.11888885,-17.5535736,-30.0,12.4464264,21.3284874,16.5770645,0.221666679,93.6594467,6.11888885,93.6594467,0.131401986,0.000149837811,2.32224655,0.444158763,1.14566112,4.6295414,0.283676863,3.10174775,0.299089879,12.4464264,168.351135,23,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.258055776,0.166890591,0.153668657,0.343597591,6.45139456,4.17226458,3.84171653,8.49246788,1.04037023,14.7705746,0.661980987,0.113272734,2.61874366,169.052643,166.511292,0.182777777,95.8561096,3.96111131,18.6944275,30.0,-11.3055725,16.9971848,12.6332073,0.182777777,95.8561096,3.96111131,95.8561096,0.11299853,0.000154734385,3.67736793,0.907986164,7.76219082,7.3289361,0.200000003,5.0,1.00051332,11.3055725,169.052643,23,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.608164787,0.45719704,0.306279212,0.820183218,7.15487957,5.37878847,3.60328484,10.8865004,2.16781425,14.1284809,1.14796603,0.126524001,2.76216483,-170.315964,164.264359,1.16222227,90.6905594,8.14722252,-19.6900177,-30.0,10.3099823,22.193716,18.6949673,90.6905594,1.16222227,8.14722252,90.6905594,0.190931052,0.000159357223,4.32108784,1.32138169,16.7380161,8.77471256,0.200000003,5.0,2.11095595,10.3099823,170.315964,23,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0126661686,0.0101732854,0.0111712832,0.0197161138,4.69117355,3.7678833,4.13751221,9.85383415,0.0534430593,20.9031525,0.428320736,0.201350987,0.706020892,171.284683,169.328903,0.112222224,12.7461119,87.1416702,3.86532593,30.0,-26.1346741,27.3768024,9.1149292,12.7461119,0.112222224,87.1416702,12.7461119,0.0795369297,0.000143248442,1.47059333,0.0145468516,0.150027871,2.93702102,0.250682741,3.00458217,0.0302377306,26.1346741,171.284683,202,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0864524469,0.0610445328,0.0581154823,0.120738849,5.7634964,4.06963539,3.87436533,9.11037827,0.390963972,14.8646641,0.4624843,0.290052652,0.917465031,-167.274719,164.514725,0.344444454,92.7300034,6.92555571,-16.7720337,-30.0,13.2279663,21.6354427,15.8418522,0.256111115,92.8183365,6.92555571,92.8183365,0.0899942964,0.000150357053,2.50305176,0.382916242,1.17853403,4.98338604,0.259660006,3.39258146,0.25778529,13.2279663,167.274719,202,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.26280871,0.180686221,0.152244925,0.353404075,6.57021761,4.51715565,3.80612326,8.56703568,1.04307246,14.5958157,0.362634093,0.234858543,0.736400545,171.546326,167.992081,0.12611112,95.343338,4.53055573,21.2623138,30.0,-8.73768616,15.8059111,12.953064,0.12611112,95.343338,4.53055573,95.343338,0.0688381121,0.000150754306,3.93659925,0.83822,8.77280903,7.83072567,0.200000003,5.0,0.85942322,8.73768616,171.546326,202,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.675397158,0.443716735,0.303033501,0.863061547,7.94584894,5.22019672,3.56509995,11.3622627,2.15460348,14.0644674,0.737122357,0.363777637,0.975161254,-171.259262,164.189087,0.945000052,91.7805557,7.27444458,-20.9621582,-30.0,9.0378418,20.6382961,18.2505207,91.7805557,0.945000052,7.27444458,91.7805557,0.133142233,0.000161660297,4.49601126,1.10560131,16.6610317,9.12380505,0.200000003,5.0,1.4959681,9.0378418,171.259262,202,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.012585612,0.0100793568,0.0110737691,0.0195606593,4.66133785,3.73309493,4.10139608,10.1096716,0.0499124601,22.1863823,0.426328897,0.205959797,0.762212813,173.824265,170.220901,0.0622222237,7.26277781,92.6750031,2.79832458,30.0,-27.2016754,28.2205753,8.68255806,7.26277781,0.0622222237,92.6750031,7.26277781,0.0795625448,0.000145279686,1.44975328,0.112509593,0.150003225,2.88755631,0.355804861,2.79640532,0.0306518748,27.2016754,173.824265,202,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.082263872,0.0585434288,0.0577508248,0.116317824,5.4842577,3.90289521,3.85005474,8.69393158,0.385561794,14.9783583,0.465887129,0.284732521,0.96478945,-167.312195,164.344055,0.109444447,93.9238892,5.9666667,-16.5881042,-30.0,13.4118958,21.5565205,16.1632996,0.109444447,93.9238892,5.9666667,93.9238892,0.0900435522,0.000149738276,2.32256913,0.443948478,1.14429736,4.63003492,0.283877939,3.08269167,0.29874146,13.4118958,167.312195,202,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.250260115,0.176734656,0.152160123,0.342078894,6.25650311,4.41836643,3.804003,8.45493126,1.04037023,14.6255741,0.325333059,0.228575155,0.915221691,169.598404,166.980865,0.171666667,95.6627808,4.16555548,19.2221375,30.0,-10.7778625,16.6023884,12.5530081,0.171666667,95.6627808,4.16555548,95.6627808,0.062834546,0.000152027365,3.67478585,0.907068789,7.7364769,7.32302809,0.200000003,5.0,0.998832405,10.7778625,169.598404,202,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.637167215,0.42923677,0.305887133,0.826917887,7.49608469,5.04984426,3.59867215,10.9758921,2.16781425,14.1103935,0.822636485,0.367122084,1.14654529,-169.602386,163.973099,1.14222229,91.0999985,7.75777817,-18.9205933,-30.0,11.0794067,22.363184,18.4712753,91.1055603,1.13666666,7.75777817,91.1055603,0.146677807,0.000163386139,4.32141781,1.31986248,16.725029,8.77564812,0.200000003,5.0,2.10610223,11.0794067,169.602386,202,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.012659153,0.0101700909,0.0111732194,0.0197110549,4.68857527,3.76670027,4.13822937,9.85130596,0.0534430593,20.9067745,0.426079512,0.204321831,0.829067111,171.185669,169.623825,0.0522222221,12.6377783,87.3100052,3.7346344,30.0,-26.2653656,27.4652061,8.99850464,12.6377783,0.0522222221,87.3100052,12.6377783,0.0793948397,0.000146437247,1.47059333,0.0145468516,0.150027871,2.93702102,0.250682741,3.00458217,0.0302377306,26.2653656,171.185669,202,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0864245668,0.0594821498,0.0581158474,0.119936585,5.76163769,3.96547651,3.87438965,9.04984283,0.390963972,14.8647585,0.455703378,0.278908938,0.976636112,-167.203003,164.538101,0.24277778,92.9005585,6.85666704,-16.7208557,-30.0,13.2791443,21.6181297,15.8046608,0.172777787,92.9705582,6.85666704,92.9705582,0.0879746303,0.000150430249,2.50305176,0.382916242,1.17853403,4.98338604,0.259660006,3.39258146,0.25778529,13.2791443,167.203003,202,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.263615668,0.182205811,0.152227938,0.35477531,6.59039164,4.55514526,3.80569839,8.60027695,1.04307246,14.5941858,0.35482657,0.23463425,0.929278851,171.539017,167.990417,0.130555555,95.3455582,4.52388906,21.2552185,30.0,-8.74478149,15.801446,12.9411831,0.130555555,95.3455582,4.52388906,95.3455582,0.0676381513,0.000154589055,3.93659925,0.83822,8.77280903,7.83072567,0.200000003,5.0,0.85942322,8.74478149,171.539017,202,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.666123986,0.427113831,0.303245276,0.847410798,7.83675241,5.02486849,3.56759143,11.1562204,2.15460348,14.074296,0.723088384,0.341840893,0.898374438,-171.156693,164.15097,0.949444473,91.8538895,7.19666672,-20.8645325,-30.0,9.13546753,20.6917667,18.2592373,91.8538895,0.949444473,7.19666672,91.8538895,0.129345641,0.000159921896,4.49601126,1.10560131,16.6610317,9.12380505,0.200000003,5.0,1.4959681,9.13546753,171.156693,202,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0126051297,0.010079897,0.0110743744,0.019573845,4.66856623,3.7332952,4.1016202,10.1164865,0.0499124601,22.1875954,0.425506294,0.207097292,0.83721447,173.831955,170.125946,0.0677777827,7.1922226,92.7400055,2.77941895,30.0,-27.2205811,28.2331238,8.66175175,7.1922226,0.0677777827,92.7400055,7.1922226,0.0795148686,0.00014649918,1.44975328,0.112509593,0.150003225,2.88755631,0.355804861,2.79640532,0.0306518748,27.2205811,173.831955,202,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0824001357,0.0569354109,0.0577484705,0.115612753,5.4933424,3.79569387,3.84989786,8.64123249,0.385561794,14.977747,0.458969593,0.273192555,0.955279052,-167.275162,164.370605,0.0799999982,93.9294434,5.99055576,-16.5829163,-30.0,13.4170837,21.4614563,16.066246,0.0799999982,93.9294434,5.99055576,93.9294434,0.0879808366,0.000150272419,2.32256913,0.443948478,1.14429736,4.63003492,0.283877939,3.08269167,0.29874146,13.4170837,167.275162,202,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.251239687,0.177463919,0.152145877,0.343166411,6.28099203,4.43659782,3.80364704,8.48181057,1.04037023,14.6242056,0.318900049,0.228962705,0.943849564,169.581421,166.978424,0.163888887,95.6977768,4.13833332,19.2131042,30.0,-10.7868958,16.6005192,12.5421886,0.163888887,95.6977768,4.13833332,95.6977768,0.0619100071,0.000155269357,3.67478585,0.907068789,7.7364769,7.32302809,0.200000003,5.0,0.998832405,10.7868958,169.581421,202,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.634323895,0.407091975,0.306148082,0.813521564,7.46263409,4.78931713,3.60174203,10.7980795,2.16781425,14.1224318,0.805317104,0.341143459,0.830124378,-169.488495,163.950974,1.15055561,91.2094498,7.64000034,-18.8462524,-30.0,11.1537476,22.3853149,18.4496155,91.214447,1.14555562,7.64000034,91.214447,0.142171532,0.000160230571,4.32141781,1.31986248,16.725029,8.77564812,0.200000003,5.0,2.10610223,11.1537476,169.488495,202,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0127050141,0.0102689136,0.0111886868,0.0198003706,4.70556068,3.80330133,4.14395809,9.89594555,0.0534430593,20.9357166,0.226534933,0.132026732,4.34930086,173.590134,170.308624,0.0972222239,11.6211109,88.2816696,4.09092712,30.0,-25.9090729,27.435997,10.2141848,0.0972222239,11.6211109,88.2816696,11.6211109,0.0444868505,0.000134716436,1.47095978,0.0144885192,0.150029972,2.93776059,0.250189215,3.0096314,0.0302871838,25.9090729,173.590134,3033,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.087697506,0.0583499856,0.0581876859,0.120338604,5.8465004,3.88999891,3.879179,9.08017731,0.390963972,14.883132,0.259849936,0.0782133117,3.3960259,-166.861511,164.077591,0.408888906,93.003334,6.58777809,-16.4272003,-30.0,13.5727997,22.0187149,16.0455017,0.275000006,93.1372223,6.58777809,93.1372223,0.0439507067,0.000148255393,2.50512075,0.382565618,1.18045497,4.98728943,0.256934643,3.41015148,0.258006364,13.5727997,166.861511,3033,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.264903992,0.188485608,0.152941242,0.359293729,6.6225996,4.71214008,3.82353115,8.70981026,1.04307246,14.6625719,0.175128222,0.112338863,2.19402027,172.177353,168.2612,0.103888892,95.2744446,4.62166691,21.8790588,30.0,-8.12094116,15.6023645,13.1082602,95.2744446,0.103888892,4.62166691,95.2744446,0.0332865678,0.000151868124,3.93643451,0.839515269,8.78466511,7.83013916,0.200000003,5.0,0.861991704,8.12094116,172.177353,3033,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.698917925,0.411582261,0.306310117,0.867013335,8.22256374,4.84214401,3.60364842,11.4142885,2.15460348,14.2165422,0.517706573,0.10611359,3.32609105,-171.027359,163.931976,0.88277781,91.9266663,7.19055557,-20.6202393,-30.0,9.37976074,21.1025333,18.5316486,91.9266663,0.88277781,7.19055557,91.9266663,0.0837572515,0.000160470285,4.49702835,1.10756087,16.6964855,9.12619209,0.200000003,5.0,1.50156879,9.37976074,171.027359,3033,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125497142,0.0101697259,0.0111025311,0.0196006335,4.6480422,3.76656508,4.11204863,10.130332,0.0499124601,22.2440071,0.225155309,0.116871595,4.676373,175.838959,170.175064,0.116666667,6.82055569,93.0627823,2.88989258,30.0,-27.1101074,28.3233452,9.59905243,6.82055569,0.116666667,93.0627823,6.82055569,0.0429584421,0.000136471514,1.45018351,0.112390988,0.150003225,2.88843942,0.355107993,2.80193377,0.0306909904,27.1101074,175.838959,3033,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0835466981,0.0557411052,0.0577557832,0.115857027,5.56977987,3.71607351,3.85038543,8.65949059,0.385561794,14.9796438,0.261557966,0.0809021816,3.2351501,-166.923355,164.024643,0.0833333358,93.8572235,6.05944443,-16.2360535,-30.0,13.7639465,21.8493233,16.2720776,0.0833333358,93.8572235,6.05944443,93.8572235,0.0443995222,0.000148351246,2.32494926,0.443749011,1.1484313,4.63424635,0.283396453,3.08925676,0.298583239,13.7639465,166.923355,3033,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.250995725,0.184389904,0.15282613,0.346921206,6.27489328,4.60974741,3.8206532,8.57461548,1.04037023,14.6895905,0.144702107,0.115977362,2.36917591,170.177536,167.296173,0.188888893,95.5666656,4.24444437,19.7848816,30.0,-10.2151184,16.3421288,12.6795645,0.188888893,95.5666656,4.24444437,95.5666656,0.0299248472,0.000149252344,3.67466784,0.908405662,7.74681091,7.32246828,0.200000003,5.0,1.00181174,10.2151184,170.177536,3033,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.661018491,0.387827277,0.308967143,0.826326907,7.7766881,4.56267357,3.63490748,10.9680481,2.16781425,14.2524738,0.596812844,0.105411544,3.1549499,-169.287888,163.689911,1.15222228,91.4205551,7.42722225,-18.5894928,-30.0,11.4105072,22.6963139,18.6665382,91.4205551,1.15222228,7.42722225,91.4205551,0.0968451574,0.000162564073,4.32253933,1.3220284,16.7599316,8.77831364,0.200000003,5.0,2.11363816,11.4105072,169.287888,3033,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0126292836,0.0102778422,0.0111908559,0.0197577346,4.67751217,3.8066082,4.14476156,9.8746357,0.0534430593,20.9397736,0.225366369,0.121338375,5.23563576,173.438507,170.651199,0.0305555556,11.7538891,88.2155609,3.8780365,30.0,-26.1219635,27.5761356,10.0423546,0.0305555556,11.7538891,88.2155609,11.7538891,0.0433773398,0.0001418623,1.47095978,0.0144885192,0.150029972,2.93776059,0.250189215,3.0096314,0.0302871838,26.1219635,173.438507,3033,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0874570236,0.0584092326,0.058193896,0.120195255,5.83046818,3.89394879,3.8795929,9.06936073,0.390963972,14.8847218,0.257221073,0.0842307582,5.32849598,-166.916565,164.180618,0.319444448,92.8522263,6.82833338,-16.3964691,-30.0,13.6035309,21.9795818,15.999052,0.228333339,92.9433365,6.82833338,92.9433365,0.0440490134,0.000145573067,2.50512075,0.382565618,1.18045497,4.98728943,0.256934643,3.41015148,0.258006364,13.6035309,166.916565,3033,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.25496313,0.208382964,0.152933538,0.363067925,6.37407827,5.20957422,3.82333851,8.80130196,1.04307246,14.6618328,0.165632904,0.114547782,5.25691509,172.168976,168.237991,0.143333331,95.3666687,4.49000025,21.8720398,30.0,-8.12796021,15.589467,13.0868979,95.3666687,0.143333331,4.49000025,95.3666687,0.032581903,0.000150243024,3.93643451,0.839515269,8.78466511,7.83013916,0.200000003,5.0,0.861991704,8.12796021,172.168976,3033,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.687290311,0.406492174,0.306545168,0.855320871,8.08576775,4.78226089,3.6064136,11.2603569,2.15460348,14.2274513,0.505610049,0.102238752,5.27638817,-170.731216,163.858856,0.837222219,92.2166672,6.9461112,-20.5187683,-30.0,9.48123169,21.1570473,18.5387421,92.2166672,0.837222219,6.9461112,92.2166672,0.0820230916,0.000154896086,4.49702835,1.10756087,16.6964855,9.12619209,0.200000003,5.0,1.50156879,9.48123169,170.731216,3033,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125743058,0.0101913549,0.0111024994,0.0196275916,4.65715027,3.77457571,4.11203671,10.1442652,0.0499124601,22.2439442,0.225162312,0.117070578,5.24576426,175.885254,170.236481,0.116666667,6.84000015,93.043335,2.87850952,30.0,-27.1214905,28.3309898,9.58859348,6.84000015,0.116666667,93.043335,6.84000015,0.042974297,0.000141949407,1.45018351,0.112390988,0.150003225,2.88843942,0.355107993,2.80193377,0.0306909904,27.1214905,175.885254,3033,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0834862962,0.0556144603,0.0577606522,0.115755014,5.56575298,3.70763063,3.85070992,8.65186596,0.385561794,14.9809065,0.258999377,0.0881738365,5.31195164,-166.899353,164.044754,0.0633333325,93.9266663,6.01000023,-16.2419128,-30.0,13.7580872,21.7794342,16.2064934,0.0633333325,93.9266663,6.01000023,93.9266663,0.0446019322,0.000145383878,2.32494926,0.443749011,1.1484313,4.63424635,0.283396453,3.08925676,0.298583239,13.7580872,166.899353,3033,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.242306158,0.202899918,0.152805522,0.351041555,6.0576539,5.07249784,3.82013798,8.6764555,1.04037023,14.6876097,0.134835288,0.117474563,5.25217342,170.133621,167.294647,0.179444447,95.5888901,4.23166656,19.7609558,30.0,-10.2390442,16.3611259,12.6806335,0.179444447,95.5888901,4.23166656,95.5888901,0.0292268246,0.000150930151,3.67466784,0.908405662,7.74681091,7.32246828,0.200000003,5.0,1.00181174,10.2390442,170.133621,3033,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.656312644,0.377403289,0.309256136,0.817813456,7.72132492,4.44003868,3.63830733,10.8550472,2.16781425,14.2658043,0.580308855,0.102750309,5.22982645,-169.096405,163.745804,1.15444446,91.5022278,7.34333372,-18.4838409,-30.0,11.5161591,22.6062927,18.4980488,91.5022278,1.15444446,7.34333372,91.5022278,0.0943788365,0.000155058049,4.32253933,1.3220284,16.7599316,8.77831364,0.200000003,5.0,2.11363816,11.5161591,169.096405,3033,hard-iron-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0226340964,0.0323030278,0.0118777342,0.0411930643,8.38299847,11.9640837,4.39916086,20.5877113,0.0534430593,22.2250271,0.29062134,0.126242548,1.46994233,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0456647053,0.000227310898,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,deployed,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.12966916,0.14393203,0.062951006,0.203699157,8.6446104,9.59546852,4.19673347,15.3701668,0.390963972,16.1014862,0.278983206,0.487015098,1.83245194,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0932236165,0.000240711248,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,deployed,JONSWAP,1.5,1
